subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Anthropology,Question Papers of NET July 2016,Paper III,18,निम्नलिखित में से किसका आधुनिक होमो सेपियन्स के साथ सह-अस्तित्व रहा है ? नीचे दिए गए कूट का प्रयोग कीजिए : (a) होमो हैबिलिस (b) होमो फ्लोरेन्सिस (c) होमो इरेक्टस (d) होमो नियन्डरथलेन्सि कूट :,(b) और (d),"(a), (b) और (c)",(c) और (d),"(b), (c) और (d)",A,ANT_45805857,Match the List
Anthropology,Question Papers of NET July 2016,Paper III,19,"डी.एन.ए. फिंगर प्रिन्टिंग को परिभाषित करने वाली विशेषताओं की पहचान कीजिए । नीचे दिए गए कूट का प्रयोग कीजिए : (a) इसका व्यक्तिगत पहचान के लिए उपयोग किया जाता है । (b) डी.एन.ए. फिंगर प्रिन्टिंग में डी.एन.ए. क्रम के एक विशिष्ट प्रकार का उपयोग किया जाता है, जिसको माइक्रोसेटेलाइट्स के रूप में जाना जाता है । (c) इसका कैरी मुलीज ने आविष्कार किया था । (d) यह विवादित पितृत्व के मामलों के समाधान की सर्वश्रेष्ठ तकनीक है । कूट :","(a), (b) और (d)","(a), (c) और (d)","(b), (c) और (d)","(a), (b), (c) और (d)",A,ANT_0a75b2e7,Match the List
Anthropology,Question Papers of NET July 2016,Paper III,20,उच्च तुंगता अनुकूलन प्रक्रिया के बारे में निम्नलिखित में से कौन सा सही है ? नीचे दिए गए कूट का प्रयोग कीजिए : (a) हम तेजी से साँस लेते हैं। (b) हमारा हृदय अधिक तेजी से धड़कता है । (c) हमारा विटामिन सी स्तर बढ़ता है। (d) हम अल्पऑक्सीयता (हाइपोक्सिया) से पीड़ित होते हैं। कूट :,"(a), (b) और (c)",(c) और (d),"(a), (b) और (d)","(b), (c) और (d)",C,ANT_45d3ca22,Normal MCQ
Anthropology,Question Papers of NET July 2016,Paper III,21,मानवीकरण प्रक्रिया में क्या-क्या शामिल हैं ? नीचे दिए गए कूट का प्रयोग करें : (a) सीधी मुद्रा में खड़ा होना और द्विपादीयता (b) त्वचा का अधिक हलका रंग (c) कद में वृद्धि और दांतों के आकार में कमी (d) कपाल क्षमता में वृद्धि कूट :,"(a), (c) और (d)","(b), (c) और (d)","(a), (b) और (c)","(a), (b) और (d)",A,ANT_59b8e9e7,Match the List
Anthropology,Question Papers of NET July 2016,Paper III,22,"मानव में जैविक भिन्नता की हमारी मूल समझ के बारे में निम्नलिखित में से कौन सही हैं ? नीचे दिए गए कूट का प्रयोग कीजिए : (a) जनसंख्या के भीतर व्यक्तियों के बीच भारी भिन्नता होती है । (b) भिन्न-भिन्न जनसंख्या में व्यक्तियों के बीच कुछ जैविक भिन्नता को विभक्त किया जाता है । (c) प्रजाति मानव जैविक भिन्नता का वर्णन करने का एक सटीक या उत्पादी तरीका है । (d) संस्कृति, भाषा, पारिस्थितिकी और भूगोल अत्यधिक रूप से समूहों के भीतर और बीच भिन्नता का निर्माण करते हैं। (e) मानव भिन्नता शोध के महत्त्वपूर्ण सामाजिक, बॉयोमेडिकल और फोरेन्सिक प्रभाव होते हैं । कूट :","(a), (b), (c) और (d)","(b), (c), (d) और (e)","(a), (b), (d) और (e)","(c), (d) और (e)",C,ANT_632798aa,Match the List
Anthropology,Question Papers of NET July 2016,Paper III,23,निम्न में से किन-किन विद्वानों ने सामाजिक संरचना से संबंधित सिद्धांत प्रतिपादित किए हैं ? (a) रेडक्लिफ-ब्राऊन (b) इवान्स-प्रिचार्ड (c) एडमंड लीच (d) ब्राउनिस्लाव मेलिनोवस्की कूट :,"(a), (b) और (c) सही हैं ।","(a), (b), (c) और (d) चारों सही हैं ।","(a), (b) और (d) सही हैं ।",(a) और (d) सही हैं ।,A,ANT_0869c07d,Normal MCQ
Anthropology,Question Papers of NET July 2016,Paper III,24,निम्न में से कौन बहुपतिल वाला समाज नहीं है ? नीचे दिये गये कूट का प्रयोग कीजिए : (a) खासा (b) टोडा (c) किन्नौरी (d) एझवास कूट :,सिर्फ (a) और (b) सही हैं ।,सिर्फ (c) और (d) सही हैं ।,"(a), (b), (c) और (d) सही हैं ।",सिर्फ (a) और (d) सही हैं ।,C,ANT_7be979a6,Identify the Incorrect Statement
Anthropology,Question Papers of NET July 2016,Paper III,25,निम्न में से कौन-कौन से आयोग का गठन भारत का राष्ट्रपति करता है ? नीचे दिए गए कूट का प्रयोग करें : (a) राष्ट्रीय पिछड़ा वर्ग आयोग (b) अनुसूचित क्षेत्र तथा अनुसूचित जनजाति आयोग (c) अनुसूचित जाति एवं अनुसूचित जनजाति आयोग (d) आदिवासी क्षेत्रों के विकास पर कार्य दल कूट :,"(a), (b), (c) तथा (d) सही हैं ।","(b), (c) तथा (d) सही हैं ।","(a), (b) तथा (c) सही हैं ।","(a), (c) तथा (d) सही हैं ।",C,ANT_8ddaf00b,Match the List
Anthropology,Question Papers of NET July 2016,Paper III,26,निम्न में से कौन-कौन सी पुस्तकें एम.एन. श्रीनिवास ने लिखी हैं ? नीचे दिए गए कूट का प्रयोग करें : (a) मैरिज एंड फैमिली इन मैसूर (b) रेलिजन एंड सोसायटी अमांग द कूर्ग्स ऑफ साउथ इंडिया (c) नेशन बिल्डिंग इन इनडिपेंडेंट इंडिया (d) कल्चर एंड सोसायटी इन इंडिया कूट :,"(a), (b) और (c) सही हैं ।","(a), (b), (c) और (d) सही हैं ।","(a), (b) और (d) सही हैं ।","(a), (c) और (d) सही हैं ।",A,ANT_e13ac846,Match the List
Anthropology,Question Papers of NET July 2016,Paper III,27,जनजातीय समाज में विवाह के लिए जोड़ा प्राप्त करने के कौन-कौन से तरीके प्रचलित हैं ? नीचे दिए गए कूट का प्रयोग कीजिए : (a) अपहरण विवाह (b) घरपैठ विवाह (c) सेवा विवाह (d) अपहरण (इलोपमेन्ट) विवाह कूट :,केवल (a) तथा (b) सही हैं।,"केवल (a), (b) तथा (c) सही हैं ।","(a), (b), (c) तथा (d) सही हैं ।",केवल (a) तथा (d) सही हैं ।,C,ANT_12959579,Match the List
Anthropology,Question Papers of NET July 2016,Paper III,28,प्रागैऐतिहासिक स्थलों के अन्वेषण के लिए सही पद्धति क्या है ? कूट की सहायता से सही उत्तर का चयन करें । (a) टोपोशीट का परामर्श (b) पैदल सर्वेक्षण (c) जालक अभिन्यास (d) परीक्षण उत्खनन कूट :,"(a), (b) और (c) सही हैं ।","(b), (c) और (d) सही हैं ।","(a), (c) और (d) सही हैं ।","(a), (d) और (b) सही हैं ।",A,ANT_cba1965b,Match the List
Anthropology,Question Papers of NET July 2016,Paper III,29,पुरातात्विक मानव विज्ञान में निम्न में से कौन सभ्यता की कसौटी नहीं है ? कूट का प्रयोग करें : (a) अतिविशाल भवनों का निर्माण (b) लिपि का विकास (c) पत्थर के औजारों का प्रयोग (d) मृतकों को दफनाना कूट :,(a) और (b) सही हैं ।,(c) और (d) सही हैं ।,(a) और (c) सही हैं ।,(a) और (d) सही हैं ।,A,ANT_dc9c0095,Identify the Incorrect Statement
Anthropology,Question Papers of NET July 2016,Paper III,30,औजारों के प्रारूपिक वर्गीकरण की कौन सी पद्धतियाँ सटीक हैं ? कूट की सहायता से सही उत्तर का चयन करें : (a) रेखांकन और विवरण (b) क्लस्टर एनालिसिस (c) मोर्फोमेट्रिक एनालिसिस (d) माइक्रोस्कोपिक एनालिसिस कूट :,"(a), (b) और (d) सही हैं ।","(b), (c) और (d) सही हैं ।","(a), (b) और (c) सही हैं ।","(a), (c) और (d) सही हैं।",C,ANT_e9c9d151,Match the List
Anthropology,Question Papers of NET July 2016,Paper III,31,"नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : प्राकृतिक चयन केवल तभी आगे बढ़ता है, जब किसी जनसंख्या में व्यक्तियों में भिन्नता होती है । तर्क (R) : उत्परिवर्तन (म्यूटेशन) और पुनर्विन्यास (रिकॉम्बीनेशन) जनसंख्या में भिन्नता के मुख्य स्रोत हैं । उपरोक्त दो कथनों के संदर्भ में निम्न में कौन सा एक सही है ? कूट :","(A) सही है, पर (R) गलत है ।","(A) गलत है, पर (R) सही है ।",(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,D,ANT_067bf553,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,32,नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : डफी रक्त समूह एलील अफ्रीका में पूरी तरह से अनुपस्थित है । तर्क (R) : संयुक्त राज्य अमेरिका की जनसंख्या में अधिमिश्रण दर को जानने के लिए डफी रक्त समूह का उपयोग किया जा रहा है। उपरोक्त दो कथनों के संदर्भ में निम्न में से कौन सा एक सही है ? कूट :,"(A) सही है, पर (R) गलत है ।","(A) गलत है, पर (R) सही है ।",(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,D,ANT_0e09265e,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,33,"नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : जीवन प्रत्याशा में वृद्धि और मृत्यु के प्राथमिक कारण के रूप में संक्रामक से गैर-संक्रामक बीमारियों की ओर स्थानांतरण जानपदिक (रोग विज्ञानीय) गमन की एक विशेषता है। तर्क (R) : ओमरैन द्वारा विकसित मॉडल (1977) के अनुसार पूर्व-गमन वाली जनसंख्या में उच्च मृत्यु दर होती है - विशेषकर बाल्यावस्था में संक्रामक बीमारी की महामारी के कारण । सार्वजनिक स्वास्थ्य, स्वच्छता और चिकित्सीय प्रौद्योगिकी में सुधार होने के साथ महामारी की बारम्बारिता कम होगी तथा उसकी तीव्रता भी कम होगी । उपरोक्त दो कथनों के संदर्भ में निम्न में से कौन सा एक सही है ? कूट :","(A) सही है, पर (R) गलत है ।","(A) गलत है, पर (R) सही है ।","(A) एवं (R) दोनों सही हैं, पर (R), (A) की सही व्याख्या नहीं है ।","(A) एवं (R) दोनों सही हैं, और (R), (A) की सही व्याख्या है ।",D,ANT_b637a8a3,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,34,"नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : क्वाशियोरकॉर कुपोषण का एक रूप है । तर्क (R) : यह प्रोटीन्स की कमी के कारण होता है, न कि कैलोरी की कमी के कारण । उपरोक्त दो कथनों के संदर्भ में निम्न में कौन सा एक सही है ? कूट :","(A) सही है, पर (R) गलत है ।","(A) गलत है, पर (R) सही है ।",(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,D,ANT_78c44af2,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,35,"नीचे दो कथन दिए गए है । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : माइटोकॉन्ड्रियल डी.एन.ए. (सूत्रकणिका डी.एन.ए.) का केवल मातृत्व वंश रेखा के माध्यम से संचारण होता है और यह पुनर्विन्यास से नहीं गुजरता है। तर्क (R) : ""माइटोकॉन्ड्रियल इव"" एक महिला है, जो संभवतः अफ्रीका में लगभग 200,000 वर्ष पहले रही बताई जाती है। उपरोक्त दो कथनों के संदर्भ में निम्न में से कौन सा एक सही है ? कूट :","(A) सही है, पर (R) गलत है ।","(A) गलत है, पर (R) सही है ।",(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,D,ANT_8704edad,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,36,"नीचे दो कथन दिए गए है । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : पृथक्करण सिद्धांत में अपवाद तब होता है, जब समजात गुणसूत्र उस अर्धसूत्री विभाजन के दौरान पृथक करने में विफल रहते हैं, जिसको अवियोजन कहा जाता है । तर्क (R) : गुणसूत्र 21 का अवियोजन डाउन सिन्ड्रोम का एक मुख्य कारण है और लिंग गुणसूत्र कुगुणितता का परिणाम XO (टर्नर महिला), XXY (क्लाइन फेल्टर पुरुष) जैसी स्थितियों के रूप में हुआ है । उपरोक्त दो कथनों के संदर्भ में निम्न में कौन सा एक सही है ? कूट :","(A) सही है, पर (R) गलत है ।","(A) गलत है, पर (R) सही है ।","(A) एवं (R) दोनों सही हैं, पर (R), (A) की सही व्याख्या नहीं है ।","(A) एवं (R) दोनों सही हैं, और (R), (A) की सही व्याख्या है ।",D,ANT_dba3379e,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,37,निम्न दो कथनों में से एक अभिकथन (A) तथा दूसरा तर्क (R) है : अभिकथन (A) : प्रसारवाद के इतिहास में 'पैन इजिप्टोलॉजी' सबसे बाद में प्रकाश में आया और सबसे पहले लुप्त हुआ । तर्क (R) : इलियट स्मिथ और डब्ल्यू. जे. पेरी दोनों प्राचीन मिस्त्री सभ्यता की भव्यता से अभिभूत थे । उपरोक्त दोनों कथनों के संदर्भ में निम्न में से कौन सा उत्तर सही है ? कूट :,"(A) सही है, पर (R) सही नहीं है ।","(A) गलत है, पर (R) सही है ।",(A) और (R) दोनों गलत हैं ।,(A) और (R) दोनों सही हैं ।,D,ANT_5d804177,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,38,नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : आखेट और भंडारण जीवन के विपरीत कृषि जीवन ने कृषकों में विस्तारित परिवारों को प्रोत्साहित करता है। तर्क (R) : आखेट और भंडारण करने वाले समाज के लिए सचलता की आवश्यकता ने विस्तारित परिवार गृहस्थी को बनाए रखना कठिन बना देता है । उपरोक्त दोनों कथनों के संदर्भ में निम्न में से कौन सा एक सही है ? कूट :,(A) सही है और (R) सही नहीं है ।,(A) गलत है और (R) सही है ।,(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,D,ANT_ff1e3be4,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,39,नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : फ्रेंज बोअस को ‘विकासवादी विरोधी' माना जाता है । तर्क (R) : बोअस ने 19वीं सदी के विकासवादियों के ‘अनुमान पर आधारित इतिहास' को खारिज कर दिया और बदले में अध्ययन समूह सामग्री के ‘वास्तविक इतिहास' पर जोर दिया । उपरोक्त दोनों कथनों के संदर्भ में निम्न में से कौन सा सही है ? कूट :,"(A) सही है, और (R) सही नहीं है ।","(A) गलत है, और (R) सही है ।",(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,D,ANT_e122883d,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,40,नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : इवान्स-प्रिचार्ड ने 'वधू-मूल्य' की जगह 'वधू-धन' रखने का सुझाव दिया । तर्क (R) : 'मूल्य' शब्द का आर्थिक भाव है कि ‘किसी वस्तु का मूल्य मांग और आपूर्ति के संतुलन बिन्दु पर निर्धारित होता है।' उपरोक्त दोनों कथनों के संदर्भ में निम्न में से कौन सा एक सही है ? कूट :,"(A) सही है, और (R) सही नहीं है ।","(A) गलत है, और (R) सही है ।",(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,D,ANT_cdf9867c,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,41,"नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : राष्ट्रीय चरित्र अध्ययन 'संस्कृति के दूरवर्ती अध्ययन' को बढ़ावा देता है । तर्क (R) : क्योंकि ऐसे अध्ययन में शामिल लोग 'शत्रु राष्ट्र' में जा कर क्षेत्र कार्य नहीं किया, इसलिए अपने अध्ययन के लिए अधिकांशतः द्वितीयक स्रोत पर निर्भर किया । उपरोक्त दोनों कथनों के संदर्भ में निम्न में से कौन सा सही है ? कूट :","(A) सही है, और (R) सही नहीं है ।","(A) गलत है, और (R) सही है ।",(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,D,ANT_4d5357ec,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,42,"नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : मार्गरेट मीड ने समोआ के बच्चों के प्रारंभिक बाल्यावस्था में सामाजीकरण की प्रक्रिया पर विशेष ध्यान केंद्रित करते हुए समोआ का अध्ययन किया । तर्क (R) : समोआ के उनके अध्ययन का कारण यह साबित करना था कि 1920 के दशक में अमेरिकी युवाओं में पाया जाने वाला दबाव और तनाव सामाजिक तथा सांस्कृतिक कारणों से था ना कि, जीववैज्ञानिक कारणों से । उपरोक्त दोनों कथनों के संदर्भ में निम्न में से कौन सा एक सही है ? कूट :","(A) सही है, और (R) सही नहीं है ।","(A) गलत है, और (R) सही है ।",(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,D,ANT_a606d92b,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,43,नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : सांस्कृतिक संसाधन प्रबंधन (सी.आर.एम. ) पुरातत्वीय स्थलों की रक्षा का विकल्प प्रदान करता है । तर्क (R) : एक्शन आर्कियोलॉजी में समुदाय के साथ निकट रूप से मिलकर कार्य करना शामिल है। उपरोक्त दोनों कथनों के संदर्भ में निम्न में कौन सा एक सही है ? कूट :,"(A) सही है, पर (R) गलत है ।","(A) गलत है, पर (R) सही है ।","(A) एवं (R) दोनों सही हैं, और (R), (A) की सही व्याख्या है ।","(A) एवं (R) दोनों सही हैं, पर (R), (A) की सही अभिव्यक्ति नहीं है ।",C,ANT_af4f8372,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,44,नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : पश्चिमी यूरोप में मेग्लेमोसाई संस्कृति वन की वृद्धि की अनुक्रिया में विकसित हुई । तर्क (R) : यूरोप में पारिस्थितिकी की परिवर्तनात्मकता प्लीस्टोसिन काल के बाद घटित हुई। उपरोक्त दोनों कथनों के संदर्भ में निम्न में से कौन सा एक सही है ? कूट :,"(A) सही है, पर (R) गलत है ।","(A) गलत है, पर (R) सही है ।","(A) एवं (R) दोनों सही हैं, पर (R), (A) की सही अभिव्यक्ति नहीं है ।","(A) एवं (R) दोनों सही हैं, और (R), (A) की सही अभिव्यक्ति है ।",D,ANT_bba62d6a,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,45,नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : कुशल बोली मनुष्य में द्विपादीयता का एक परिणाम है । तर्क (R) : औजार के प्रकारों का मानकीकरण मौखिक संवाद से संबंधित है । उपरोक्त दोनों कथनों के संदर्भ में निम्न में से कौन सा एक सही है ? कूट :,"(A) सही है, पर (R) गलत है ।","(A) गलत है, पर (R) सही है ।",(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,D,ANT_50d20aea,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,46,"नीचे दो कथन दिए गए हैं । एक को अभिकथन (A) और दूसरे को तर्क (R) कहा जाता है : अभिकथन (A) : ऑस्टियोडॉन्टोकेरेटिक अस्थि, दाँत और सींग का प्रथम मानव-निर्मित उद्योग था । तर्क (R) : यह बात गुफा-विद्या के आगमन के साथ गलत साबित हुई। उपरोक्त दोनों कथनों के संदर्भ में निम्न में से कौन सा एक सही है ? कूट :","(A) सही है, पर (R) सही नहीं है ।","(A) गलत है, पर (R) सही है ।",(A) गलत है और (R) भी गलत है ।,(A) सही है और (R) भी सही है ।,B,ANT_3160c5fd,Assertion and Reason
Anthropology,Question Papers of NET July 2016,Paper III,47,मानव चेहरे पर निम्नलिखित शारीरिक चिह्नों को बाल रेखा से लेकर ठोड़ी तक के सही क्रम में व्यवस्थित कीजिए :,चिबुकाग्रबिंदु -> नासामूल बिंदु -> भ्रूमध्य बिंदु -> नासाग्र बिंदु -> मुख बिंदु,भ्रूमध्य बिंदु -> नासामूल बिंदु -> नासाग्र बिंदु -> मुख बिंदु -> चिबुकाग्रबिंदु,मुख बिंदु-> नासाग्र बिंदु -> नासामूल बिंदु -> भ्रूमध्य बिंदु -> चिबुकाग्रबिंदु,नासामूल बिंदु -> भ्रूमध्य बिंदु -> मुख बिंदु -> नासाग्र बिंदु -> चिबुकाग्रबिंदु,B,ANT_df322fe6,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,48,कोशिकानुवांशिकी के लिए पद्धति तंत्र के विकास को उसके कालक्रमिक क्रम में व्यवस्थित कीजिए । नीचे दिए गये कूट का प्रयोग करें : (a) प्रतिदीप्ति स्वस्थानी संकरण (एफ.आई.एस.एच.) (b) तुलनात्मक जीनोमिक संकरण (सी.जी.एच.) (c) गुणसूत्र को तैयार करने की विश्वसनीय पद्धतियाँ (d) गीमसा गुणसूत्र की बैन्डिंग कूट :,"(b), (c), (d), (a)","(c), (d), (a), (b)","(d), (c), (b), (a)","(a), (d), (c), (b)",B,ANT_e109f236,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,49,निम्नलिखित जीवाश्मों को उनकी खोज के अवरोही क्रम के अनुसार सही क्रम की पहचान कीजिए :,प्रोकॉन्सुल-> रामापिथिकस -> ड्रायोपिथिक्स -> ऑस्ट्रेलोपिथिकस,रामापिथिकस -> प्रोकॉन्सुल -> ऑस्ट्रेलोपिथिक्स -> ड्रायोपिथिकस,ड्रायोपिथिकस -> रामापिथिकस -> प्रोकॉन्सुल -> ऑस्ट्रेलोपिथिकस,प्रोकॉन्सुल -> रामापिथिकस -> ऑस्ट्रेलोपिथिकस -> ड्रायोपिथिकस,D,ANT_01447202,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,50,निम्नलिखित महत्त्वपूर्ण परिवर्धनों (लैंडमार्क डेवलपमेंट्स) को उनके आरोही क्रम के अनुसार सही क्रम की पहचान कीजिए । नीचे दिए गए कूट का प्रयोग कीजिए । (a) नी का आनुवंशिक दूरी (b) आनुवंशिक बहुरूपता की अवधारणा (c) चयापचय की अंतर्जाति त्रुटियां (d) मानव जीनोम परियोजना प्रारंभ होती है । कूट :,"(a), (b), (d), (c)","(c), (b), (a), (d)","(d), (c), (b), (a)","(b), (a), (c), (d)",B,ANT_6b72e2e2,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,51,निम्नलिखित पुस्तकों को उनके प्रकाशन के प्रथम वर्ष के अनुसार आरोही क्रम में व्यवस्थित कीजिए । नीचे दिए गए कूट का प्रयोग करें : (a) द मिसमेजर्स ऑफ मैन - स्टीफन गॉल्ड (b) द चिम्पान्जी ऑफ गॉम्बे - जेन गुडाल (c) द जेनेटिक्स ऑफ ह्यूमन पोपुलेशंस - कैवेल्ली-स्फोर्जा एवं डब्ल्यू.ई. बॉडमेर (d) द ओरिजिन ऑफ रेसेज - सी.एस. कून कूट :,"(a), (c), (d), (b)","(b), (d), (a), (c)","(c), (a), (b), (d)","(d), (c), (a), (b)",D,ANT_d045d10b,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,52,निम्नलिखित आदिवासी आंदोलनों/विद्रोहों के कालक्रम के सही संयोजन की पहचान करें । कूट का प्रयोग करें : (a) कोलहान आंदोलन (अविभाजित बिहार) (b) वर्ली विद्रोह (महाराष्ट्र) (c) भील विद्रोह (गुजरात) भागोजी नाईक और काजर सिंह के नेतृत्व में (d) जैंतिया हिल्स के सिनटेंग का विद्रोह कूट :,"(c), (d), (b), (a)","(c), (d), (a), (b)","(c), (a), (d), (b)","(a), (b), (c), (d)",A,ANT_5bdb5362,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,53,विवाह/परिवार के विकास के सही क्रम की पहाचन करें :,प्रोमिस्कुअस -> पुनालुअन -> सिंडास्मियन -> मैट्रियार्की -> मोनोगैमी,पुनालुअन - प्रोमिस्कुअस -> सिंडास्मियन -> मैट्रियार्की -> मोनोगैमी,सिंडास्मियन- प्रोमिस्कुअस -> पुनालुअन -> मोनोगैमी -> मैट्रियार्की,प्रोमिस्कुअस -> सिंडास्मियन -> पुनालुअन -> मैट्रियार्की -> मोनोगैमी,A,ANT_15f5dee0,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,54,मानव विज्ञान के इतिहास में निम्न अवधारणाओं/उपागमों के प्रकाश में आने के कालक्रम का सही संयोजन कौन सा है ?,मानव मस्तिष्क की समरूपता - सांस्कृतिक प्रतिमान -> संस्कृति का दूरवर्ती अध्ययन -> एमिक एंड एटिक उपागम,सांस्कृतिक प्रतिमान-> संस्कृति का दूरवर्ती अध्ययन - एमिक एंड एटिक उपागम - मानव मस्तिष्क की समरूपता,संस्कृति का दूरवर्ती अध्ययन - मानव मस्तिष्क की समरूपता - सांस्कृतिक प्रतिमान -> एमिक एंड एटिक उपागम,सांस्कृतिक प्रतिमान -> एमिक एंड एटिक उपागम -> मानव मस्तिष्क की समरूपता -> संस्कृति का दूरवर्ती अध्ययन,A,ANT_f1e06c6d,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,55,नियम मानव विज्ञानियों के क्षेत्र कार्य को उनके सही कालानुसार व्यवस्थित करें । कूट का प्रयोग करें : (a) ट्रोबिएंड आइलैंड में मेलिनोवस्की का क्षेत्रकार्य (b) अंडमान में रेडक्लिफ ब्राउन का क्षेत्रकार्य (c) टोरेस स्ट्रेट में डब्ल्यू.एच.आर. रिवर्स का क्षेत्रकार्य (d) नुएर में इवान्स प्रिचार्ड का क्षेत्रकार्य कूट :,"(a), (b), (c), (d)","(c), (b), (a), (d)","(c), (b), (d), (a)","(c), (a), (b), (d)",B,ANT_b6ff5606,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,56,आदिवासी विकास के लिए गठित निम्न आयोगों/समितियों के गठन के वर्ष के अनुसार उन्हें सही क्रम में व्यवस्थित करें । कूट का प्रयोग करें : (a) विशिष्ट बहुउद्देशीय आदिवासी प्रखंडों के लिए समिति (b) वन क्षेत्रों में आदिवासी अर्थव्यवस्था पर समिति (c) भारत में वनों एवं आदिवासियों पर समिति (d) आदिवासी क्षेत्रों के विकास पर कार्य दल कूट :,"(a), (b), (d), (c)","(a), (b), (c), (d)","(b), (a), (d), (c)","(d), (c), (b), (a)",A,ANT_6a84b0f9,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,57,निम्नलिखित नामों को मोहनजोदड़ों के उत्खनन के संदर्भ में सही क्रम में बताएँ । कूट की सहायता से सही उत्तर का चयन करें : (a) ह्वीलर (b) मैके (c) मार्शल (d) डेल्स कूट :,"(c), (a), (b), (d)","(a), (b), (c), (d)","(d), (a), (c), (b)","(c), (b), (a), (d)",D,ANT_909579e7,Sequence / Ordering
Anthropology,Question Papers of NET July 2016,Paper III,58,निम्न प्लुवियल्स के घटित होने के संदर्भ में उसके पूर्व से उत्तर का क्रम सही क्या है ?,गैंब्लियन -> कागेरन-> कांजेरन -> कमासियन,कागेरन -> गैंब्लियन -> कांजेरन -> कमासियन,कागेरन- कमासियन-> कांजेरन -> गैंब्लियन,कांजेरन -> कमासियन -> गैंब्लियन -> कागेरन,C,ANT_32c1d261,Sequence / Ordering
