subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,63,निम्नलिखित में से किस गीत में शिकारियों ने राजा दशरथ की प्रशंसा की है ?,जय जय राज बंगश अबतंगश,जयति जय जय राजन बंदी तुमारे,राजा अधिराजा तबो भाले जयमाला,राजा राजेंद्र जय जयतु जय है,B,RAB_e1201186,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,64,त्रिपुरा महाराज की वंदना में गाए गए गीत का चयन करें :,महा सिंघासन बोसी,महाराजा एकी साजे,राज अधिराज तोबो भाले जयोमाला,जगते तुमी राजा असिमो प्रताप,C,RAB_28eaec44,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,65,अन्य तीन के साथ विषम (अनमेल) गीत की पहचान करें :,कारोनो से जे,जागो सकल अमृतेर,परिपूर्णमानंदम,दिहो ज्ञान दिब्यो ज्ञान,B,RAB_bca46ce4,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,66,निम्नलिखित से सही युग्म का चयन करें :,आमार सोनार बांग्ला - बहुरा बजाओ बंसी,जया तबो विचित्र आमी कोथाय पाबो तारे,विपुलो तरंगो रे - नाचता त्रिभंग ए,आजी ए आनंद संध्या - जय प्रबल बगवती,C,RAB_3cf100b9,Match the List
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,67,गीत बीतान में उल्लिखित पर्याय के अनुसार श्रेणी के क्रम में व्यवस्थित करें : (a) से आमार गोपन कथा (b) ए परोबाशे रोबे की (c) ग्राम छारा ओई रांगामटिर पथ (d) एशो श्यामला सुंदरो कूट :,(a) (b) (c) (d),(a) (b) (d) (c),(d) (a) (b) (c),(b) (a) (d) ( c),D,RAB_b9d09e5c,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,68,निम्नलिखित को कालक्रमानुसार क्रमबद्ध करें : (a ) नंदलाल बोस (b) क्षितिमोहन सेन (c) बिनोदबिहारी मुखोपाध्याय (d) रामकिंकर बैज कूट :,(b) (a) (d) (c),(a) (b) (c) (d),(a) (b) (d) (c),(d) (c) (b) (a),A,RAB_175700e8,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,69,जागेनाथ ज्योत्सना राते' में सही राग तथा ताल का चयन करें :,भैरवी - झपताल,बहार - त्रिताल,अडाना - इकताल,बेहाग - धमार,D,RAB_7b96100c,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,70,गीत की पहचान करें,हे सखा ममो,"तोमारी गेहे पालीछो स्नेहे, तुमी धन्य धन्य है",तुमी केमन कोरे गान करो हे गुनी,प्रभु आमार प्रियो आमार,B,RAB_faa0ff97,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,71,गीत के राग की पहचान करें :,खम्बज,काफी,सिन्धुरा,बिलाबल,A,RAB_81507d55,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,72,गीत के ताल की पहचान करें :,एकताल,दादरा,चौताल,खेमटा,A,RAB_2afce8a3,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2016,Paper III,73,गीत का पर्याय (श्रेणी) बताएँ :,प्रेम,पूजा,स्वदेश,अनुष्ठानिक,B,RAB_5909511b,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,1,रतन देवी की पुस्तक का शीर्षक है :,Indian Music,Thirty Songs from the Punjab and Kashmir,Twenty six Songs of Rabindranath Tagore,Hindustani Music,B,RAB_4b3bea95,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,2,"""संयम आन्तरिक भाग तक पहुँचने का द्वार है"" - यह कथन किसमें है?",अंतर बाहिर,सुर ओ संगति,अलाप - आलोचना,संगीत,A,RAB_e9cbb58a,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,3,"""रबीन्द्रनाथ टैगोर के 26 गीत"" पुस्तक का लेखक कौन है ?",एडवार्ड थॉम्पसन,आरनोल्ड एड्रियन बेक,एलियन दानिएलो,विलियम रेडिक,B,RAB_a5ce105d,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,4,"""अंधकारेर मझे अमय धोरेछो दुई हाते"" गीत राजा नाटक में किसने गाया है ?",सुरंगम,ठाकुरदा,कांचिराज,सुदर्शना,A,RAB_c403503e,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,5,"रूप अनन्त सत्य के सदृश नहीं है, यह केवल एक अलंकार है - का उद्भव निम्नलिखित में से किस से हुआ है ?",अंतर बाहिर,संगीत ओ कबिता,संगीत ओ भाब,संगीतेर उत्पत्ति ओ उपयोगिता,A,RAB_9e9eae73,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,6,अकारमात्रिक स्वरलिपि में 'अर्द्धमात्रिक' (अर्द्ध संगीत स्वर) का प्रतीक निम्नलिखित में से कौन सा है ?,o,1,:,I,C,RAB_f72cf5d5,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,7,"कौन सा नाटक ""बउ ठाकुरानीर हाट"" उपन्यास के सदृश है ?",विसर्जन,मालिनी,शापमोचन,अचलायनन,D,RAB_3a40984d,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,8,आजी ये रजनी जय' गीत की रचना कहाँ की गई थी?,बोलपुर,शिलाइदह,पतिसर,जोरशंख,B,RAB_fc7ec71d,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,9,मने रये गेल मनेर कथा' गीत निम्नलिखित में से किस नाटक में गाया गया है ?,रुद्रचन्दो,नलिनी,कालमृगय,प्रकृतिर प्रतिशोध,B,RAB_02ed56ca,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,10,"""रबीन्द्रनाथ टैगोर : अ बायोग्राफी' पुस्तक के लेखक हैं :",रथीन्द्रनाथ टैगोर,प्रबोध चन्द्र सेन,कृष्णा कृपलानी,उमा दासगुप्ता,C,RAB_3ec7c914,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,11,"""हमारा संगीत परम्पारमा की तान है"" - किसमें अन्तर्निहित है ?",संगीतेर मुक्ति,संगीत ओ कबिता,संगीतेर उत्पत्ति ओ उपयोगिता,संगीत ओ भाव,A,RAB_789969be,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,12,"""नायमअत्मा बलहीनेन लव्यः"" (इस आत्मा को शक्ति द्वारा प्राप्त नहीं किया जा सकता) वेदों के इस संदेश के लिए समुचित गीत का चयन करें।",बल दाओ मोरे,ना होए तोमार जा होएचे,अल्पो लोइआ थाकि,शुवो कर्मोपोथे धारो,A,RAB_9a3f44f0,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,13,"""यह कहना बेतुका है कि संगीत एक वैश्विक भाषा है, मैं चाहूँगा कि मेरा संगीत स्वीकार्य हो परंतु मैं जानता हूँ कि यह नहीं हो सकता""। टैगोर ने किसके साथ संगीत पर इस तरीके अभिव्यक्त किया ?",एल्बर्ट इंसटाईन,रोमन रोलैण्ड,एडवार्ड थॉम्पसन,लियोनार्ड एलम्हर्स्ट,B,RAB_e1c49b46,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,14,हिमि निम्नलिखित में से किस नाटक का पात्र है ?,नटीर पूजा,डाकघर,कालमृगया,गृह प्रवेश,D,RAB_e254b94d,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,15,राग देशकार में कौन सा गीत रचा गया है ?,काछे छिले दूरे गेले,कामना कारि एकांते,काहो काहो मोरे प्रिये,कर मिलाना चाओ बिराही,B,RAB_108497a6,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,16,"""तारो तारो हरि दीनाजाने"" गीत किस श्रेणी का है ?",पूजा,पूजा-ओ-प्रार्थना,प्रेम,अनुष्ठानिक,B,RAB_585a671c,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,17,निम्नलिखित में से कौन-सी कविता बाद में गीत के रूप में रची गयी ?,निरझारेर स्वप्नभंग,दुई पाखी,मुक्ति,स्वप्नो,B,RAB_c3924606,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,18,अरूपरतन में निम्नलिखित में से कौन से गीत का उपयोग हुआ है ?,कृष्णा कलि अमि तारेई,अहा तोमार शंगे,प्रतिदिनों तबा गाथा,एकि ए एकि ए,B,RAB_89c031ca,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,19,"ऋणशोध नाटक के निम्नलिखित में से किस पात्र ने ""अमि तारेई खुंजे बेरेई"" गीत गाया है ?",शेखर कबि,सन्यासी,उपनन्द,ठाकुरदादा,A,RAB_874c7892,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,20,"""सुंदरी राधे आवे बनि"" निम्नलिखित में से किसके द्वारा रचा गया है ?",विद्यापति,ज्ञानदास,गोविंददास,जयदेव,C,RAB_6787e877,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,21,काव्यग्रंथ 'बलाका' की अंतिम कविता है :,अवशेष,नारीर दान,परिणाम,नबाबारशेर आशीर्वाद,D,RAB_f11d71cb,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,22,"निम्नलिखित में से कौन सा ""तत्वबोधिनी पत्रिका"" से सम्बद्ध है ?",द्वारकानाथ टैगोर,दिनेन्द्रनाथ टैगोर,देबेन्द्रनाथ टैगोर,द्विजेन्द्रनाथ टैगोर,C,RAB_24c79268,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,23,"टैगोर के गीत ""कालि कालि बलोरे आज"" का मूल मधुर संगीत लिया गया है :",ये बैंक्स एण्ड ब्राएस,नाने ली,ड्रिंक टू मी ओनली,द भिकार ब्रे,B,RAB_526b3326,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,24,विषम का पता लगाओ :,ओहे दयामय निखिला अक्षरोए,कत बार भेबेचिनु,पुरानो सेइ दिनेर कथा,जयातबा बिचित्र आनन्दा,D,RAB_8247acd7,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,25,"कविता ""बांगेर दिगंत छाए"" निम्नलिखित में से किसे समर्पित है?",डी.एल. राय,नज़रूल इस्लाम,कादम्बरी देवी,अतुल प्रसाद सेन,D,RAB_77c741ba,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,26,"""तोमरा हसिया बहिया चलिया जाओ"" कविता सह गीत का शीर्षक क्या है ?",तोमरा ओ आमरा,तुमि ओ अमि,तोमादेर ओ अमादेर,अमि ओ तुमि,A,RAB_e0c49be4,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,27,निम्नलिखित में से कौन-सा गीत 'शापमोचन' में नहीं है ?,की दोष कोरेछी तोमार,असुंदरेर परम बेदनाय,कखोन दिले पोराय,सखी अंधारे एकला घोरे,A,RAB_3b6f6caf,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,28,"""सुंदर बाते तबो अंगदखानी"" सुर के रचियता है :",दिनेन्द्रनाथ टैगोर,भीमराव शास्त्री,अनादिकुमार दस्तीदार,वी. बल्सारा,B,RAB_160bae88,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,29,सुषमा और संस्कार निम्नलिखित में से किस नाटक से संबंधित है ?,बंसरी,तापती,मलिनी,बिसर्जन,A,RAB_7ae10267,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,30,श्यामा के द्वितीय दृश्य का प्रथम गीत है :,"फिरे याओ, केनो फिरे फिरे याओ","हे बिरोही, हाय चंचल",बाजे गुरु गुरु शंकार,सुंदरेर बंधन निष्ठुरेर,B,RAB_d41f3bee,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,31,निम्नलिखित में से कौन सा टैगोर के प्रारंभिक चरण का गीत है ?,तुमि कोन भांगनेर पोथे,केनो बजाओ काँकन कन कन,ओई मोहामानब आशे,अमार निखिल भुवन हारालेन,B,RAB_739dfb58,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,32,"""करो तार नाम गान"" गीत के रचयिता हैं :",रबीन्द्रनाथ टैगोर,ज्योतिरिन्द्र नाथ टैगोर,द्विजेन्द्र नाथ टैगोर,देबेन्द्र नाथ टैगोर,C,RAB_53608711,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,33,"""जगते तुमि राजा"" के राग और ताल का युग्म कौन सा है ?",कन्नड़ - चौताल,इमन कल्याण - तीव्रा,काफी - झपताल,मलकौस - त्रिताल,A,RAB_16eeb0e5,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,34,निषाद (शुद्ध) से व्युत्पन्न गीत है :,आय आयरे पागल भुलबि,तरिते पा देइनी आमी,केनो रे एइ दुयारतुकू,पात्राखाना याय यादी याक,B,RAB_5075e334,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,35,"""'बिपुला तरंगा रे"" के मूल रूप की रचना किसके द्वारा की गई थी ?",यदुनाथ भट्टाचार्य,त्यागराज,स्वामी हरिदास,तानसेन,C,RAB_e2a080a2,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,36,उर्ध्व गंधार (सुद्धो) से आरंभ होने वाला गीत है :,ओरे पशनी की,अभिशाप नई नई,केनो गो से मोरे येमा,ये आमि अई भेसे चले,D,RAB_eec95ce8,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,37,नलिनी' नाटक किस वर्ष प्रकाशित हुआ था ?,"10 मई, 1884","12 मई, 1883","10 मई, 1883","10 मई, 1881",A,RAB_a71e0c7f,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,38,गीतबितान में प्रेम पर्याय का पहला गीत है :,अमार मोनेर माझे ये गन,काहार गलाय पराबी गानेर,चित्त पिपासित रे,जे छायारे धरबो बोले,C,RAB_6001e6cf,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,39,"""अश्रुमति"" नाटक किसने लिखा?",सत्येन्द्रनाथ टैगोर,अबनिन्द्रनाथ टैगोर,दिनेन्द्रनाथ टैगोर,ज्योतिरिन्द्रनाथ टैगोर,D,RAB_8c9d9078,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,40,"""नीरसतरुबरः पुरतो भाति"" टैगोर द्वारा दिया गया एक महत्वपूर्ण संदर्भ है जो हमें निम्नलिखित में से किसमें मिलता है ?",सोनार काथि,संगीत-ओ-भाब,अंतर बाहिर,संगीत-ओ-कबिता,B,RAB_46d17e60,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,41,"टैगोर ने ""आमी संध्या दीपेर शिखा"" की रचना कहाँ की थी ?",शांतिनिकेतन,श्रीनिकेतन,बोलपुर,काशी,B,RAB_c7bf26e4,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,42,सटीक संदर्भ का उल्लेख करें -,संगीत,संगीत ओ कबिता,अलाप आलोचना,संगीत ओ भाब,A,RAB_ff4ebf77,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,43,गीतबितान में अनुष्ठानिक पर्याय का पहला गीत है :,दुई हृदयेर नादी,सुधासागर तीरे,दुइटी हृदये एकती असन,टूटी प्राण एक ता ठाँइ,C,RAB_e55e6c78,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,44,तसेर देश' का मंचाभिनय सर्वप्रथम कहाँ हुआ ?,मैडन थिएटर,स्टार थिएटर,बिचित्र जोरासाको,एम्पायर थिएटर,A,RAB_9f431c2f,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,45,"निम्नलिखित में से कौन सा गीत ""अनुष्ठानिक संगीत"" है ?",प्रेमेर फांद पता भुबाने,प्रेमेर प्राने गाने गांधे,प्रेमेर मिलन दिने,प्रेमर जोअरे भासाले,C,RAB_c9718471,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,46,"निम्नलिखित में से कौन सा ""भग्नहृदय"" नाट्यगीति का एक रूप है ?",प्रमोदे धालिया दिनु मोन,ज्वाल ज्वाल चिता दुरिगुन दुरिगुन,शोखी भाबोना काहरे बाले,शोखी ओई बुझि बंशी बाजे,C,RAB_04b51a8c,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,47,"टैगोर ने अपने पहले संबोधन ""संगीत ओ भाव"" में ""शुसकम काष्ठम तिष्ठत्याग्रे"" तथा ""नीरसतरुबरः पुरत भाति"" के बीच वर्षों पुरानी तुलना का संदर्भ क्यों दिया है ?",उस्ताद की व्याकरणीय नीरसता तथा दूसरी ओर एक संवेदनशील गायक के संगीत-तान मनोभावों के बीच तुलना करने के लिए।,चेयरपर्सन रेवेन्ड कृष्णामोहन बनर्जी को प्रसन्न करने के लिए।,अकस्मात ढंग से।,तत्कालीन उस्ताद वर्ग को खारिज करने के लिए।,A,RAB_1ad339f3,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,48,"किसने रबीन्द्र संगीत के संगीत-तान सौन्दर्य के गुण को ""सुरेर सुरधुनि मधुमिश्रा"" के रूप में व्यक्त किया है?",स्वयं कवि ने,श्रीकुमार बंधोपाध्याय ने,सुकुमार सेन ने,दिनेन्द्रनाथ टैगोर ने,C,RAB_6253f653,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,49,संगीत कल्पतरू का संपादन नरेन्द्रनाथ दत्ता तथा द्वारा संयुक्त रूप से किया गया था।,यदुनाथ भट्टाचार्य,रबिन्द्रनाथ टैगोर,वैष्णवचरन बासक,बंकिमचन्द्र चट्टोपाध्याय,C,RAB_d018b1eb,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,50,निम्नलिखित में से किस गीत में आप कवि के हृदय का असीम आकाश में फैला होना पाते हो ?,अजि हृदय आमर जाय,हृदये छिले जेगे,हृदय आमर प्रकाश होलो,हृदय मंद्रिला,C,RAB_20975494,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,51,"टैगोर ने पहले लालन गीत ""कांचार वित्र अचिन पाखी"" का उल्लेख किया है :",संगीत ओ भाब,अमादेर संगीत,ज्ञान संबंधे प्रबंध,अलाप आलोचना,C,RAB_6dde7a5e,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,52,टैगोर ने सारंग की समय सम्बद्धता को कहाँ अस्वीकार किया ?,अलाप - आलोचना,सुर ओ संगति,अंतर बाहिर,विदेशी संगीत,C,RAB_45d80367,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,53,प्रकाशन की तारीख के अनुसार पुस्तकों को व्यवस्थित करें : (a) प्रबाहिनी (b) प्रायश्चित (c) अरूपरतन (d) ताशेर देश कूट :,"(a), (c), (b), (d)","(a), (b), (c), (d)","(b), (d), (a), (c)","(c), (a), (b), (d)",D,RAB_b59a134d,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,54,"""पतनो - अभ्युदय बंधुर पंथा"" - बंधुर से आपका तात्पर्य क्या है?",मित्र,मित्र का,असमान,मैत्रीपूर्ण,C,RAB_d4efac74,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,55,कौन सा राग मेघ और झपताल पर आधारित है ?,तिमिर बिभाबारे काटे कैमोने,तिमिरमया निबिरा निशा,तिमिर दुआर खोलो,तिमिर अवगुंठने बदन,B,RAB_7fc150f3,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,56,गीत की पहचान करें :,एशो श्यामला सुंदरे,खराबायु बे बेगे,संगशया तिमिर मझे,शुखोदिन निशिदिन,D,RAB_106b8774,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,57,गीत के राग की पहचान करें :,मियांमल्हार,नट मल्हार,गौड मल्हार,देश,B,RAB_9f3cdadc,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,58,गीत के ताल की पहचान करें :,त्रिताल,तिलुवरा,मध्यमा,कहरवा,A,RAB_190a7ab3,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,59,"निम्नलिखित में से कौन सा गीत अंग्रेजी गीतांजलि : साँग ऑफरिंग्स में ""जगते आनन्द यज्ञे अमार निमंत्रण"" का अनुवाद है ?",What a delightful sacrificial gathering where i am invited.,I have had my invitation to the world's festivals.,I am an invitee in the joyful sacrificial rite of the world.,It is a favour to me that I am an invitee in the world's sacrificial obletion.,B,RAB_92221279,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,60,वह कौन सा गीत है जिसमें नटराज के सिर से जहनबी के निकलने की कल्पना की गई है ?,प्रलय नाचन नाचले यखन,कौन देबता से,झारो झारो झारो झारो झारे रंगेर झारना,अलोकेर एई झरनाधाराए धुहुए दाओ,A,RAB_4c313b8b,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,61,निम्नलिखित को काल क्रमानुसार व्यवस्थित करें : (a) संध्या संगीत (b) प्रभात संगीत (c) मालिनी (d) मायर खेला कूट :,"(a), (b), (d), (c)","(b), (a), (d), (c)","(c), (d), (a), (b)","(d), (b), (a), (c)",A,RAB_1b6a6101,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,62,निम्नलिखित में से कौन सा गीत 'परित्राण' में नहीं आता है ?,तुमी बहिर थेके लिए,तुमी हठत हउए वेसे,चांदेर हसिर बांध,मोरा चलबो ना,D,RAB_8f155984,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,63,"""आमी निशि निशि काटो रचिबो शयन"" निम्नलिखित में से किससे संबंधित है ? (a) भारती ओ बालक (b) प्रेम ओ प्रकृति (c) कोरी ओ कोमल (d) गानरे बाही कूट :",(a) और (b),(c) और (d),(b) और (C),"(a), (c) और (d)",D,RAB_9fda46df,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,64,मोर पाथिकेरे बुझी एनेच्चो' निम्नलिखित में से किससे संबंधित है ? (a) नबीन (b) पूजा ओ प्रार्थना (c) बानाबानी (d) इमन कल्याण कहरबा कूट :,"(a), (c) और (d)",(b) और (C),(c) और (d),(a) और (b),A,RAB_494bd69f,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,65,"गीतांजली : सांग ऑफरिंग्स में जैसा कि हम पाते हैं पद ""अति इच्छार संकट"" तथा ""आध इच्छार संकट"" के संबंध में टैगोर का अपना अनुवाद कौन सा है ?","अत्यधिक अभिलाषा का संकट। कमजोर, अनिश्चित अभिलाषा का संकट।",प्रचुर अभिलाषा का संकट। आधी अभिलाषा का संकट।,प्रबल वासना का खतरा। क्षीण अभिलाषा का खतरा।,अति अभिलाषा का संकट। कायरतापूर्ण कामना का संकट।,A,RAB_b2e48169,Normal MCQ
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,66,गलत युग्म की पहचान करें :,देश खमबज,बागेसिरी - काफी,बसंत - मारवा,मालकोस भैरवी,C,RAB_2dc41553,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,67,निम्नलिखित में से सही युग्म चुनिए :,देखा यदि दिले- पिया बिना कैसे,आनंदधारा बोहिछे- प्यारी तेरे पायल,आजी राज आसने - लागी मोरी सदारंग,आज बुझी आइलो प्रियतमा - अचल बिराजो,A,RAB_2aa42263,Match the List
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,68,निम्नलिखित में से सही युग्म चुनिए :,सब काजे हात लगाई मोरा- पाँचक,तोमार पायेर तलाय येना - रूइतन,बेला ये चले याय - लीला,सखी भावना काहारे - नलिनी,B,RAB_2bab7130,Match the List
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,69,निम्नलिखित में से बेमेल चुनिए :,बैतालिक,केतकी,सेफाली,गीतिभितिका,A,RAB_a9bda88a,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,70,निम्नलिखित में से बेमेल चुनिए (पर्याय के अनुसार) :,बिदय निये गिछेलम बरे बरे,एइ कथाई छिलेम भुले,सुखरे मझे तोमाय देखेछी,"अर नई ये देरी, नई ये देरी",C,RAB_2ff92b42,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,71,गीतोबीतन के अनुसार नीचे दिए गए गीतों को कालक्रमानुसार सजाइए : (a) भुबनजोरा असंखनी (b) अजी बिजनघरे निशिथराते (c) अज अलोकर एइ झरनाधारय (d) मातृमंदिर पुण्य आंगन कूट :,"(c), (a), (d), (b)","(b), (d), (a), (c)","(a), (c), (b), (d)","(d), (a), (b), (c)",A,RAB_286ffb3d,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,72,इन्हें कालक्रमानुसार सजाइए : (a) गुरु (b) ऋणशोध (c) बसंत (d) अरूपरतन कूट :,"(c), (b), (d), (a)","(a), (d), (b), (c)","(d), (b), (c), (a)","(b), (c), (a), (d)",B,RAB_2100eccd,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,73,स्वरवितान संख्या के अनुसार क्रमानुसार व्यवस्थित करें : (a) चोख जे ओदेर छुटे चाले (b) चोखे अमार तृष्णा (c) चांद हासो हासो (d) चंदेर हासिर बंध कूट :,"(d), (b), (a), (c)","(a), (b), (c), (d)","(b), (a), (d), (c)","(c), (d), (a), (b)",A,RAB_24f90435,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,74,"निम्नलिखित गीतों को उनके कालक्रम में व्यवस्थित करें : (a) हैं गो मा सेइ कोथि तो बोले गेलेन तिनि (b) हाए ए कि समपन (c) हाए के दिबे अर सांतोवना (d) हैं मा, अमि बोरोचि तोप्या आसने कूट :","(c), (a), (d), (b)","(a), (d), (c), (b)","(c), (a), (b), (d)","(c), (d), (a), (b)",D,RAB_787f7aef,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,75,सूची-I का मिलान सूची-II से करें । सूची-I					सूची-II (a) ओइ के गो हेसे छे 			(i) अशोक (b) इयो ना इयो ना फिरे 			(ii) सांता (c) एतोदिन बुझी नई बुझेची 		(iii) अमर (d) आमी तो बुझेची सब 			(iv) कुमार कूट : (a) (b) (c) (d),(i) (ii) (iii) (iv),(ii) (i) (iv) (iii),(iii) (iv) (i) (ii),(iv) (iii) (ii) (i),C,RAB_24bf0508,Match the List
RABINDRA SANGEET,Question Papers of NET July 2018,Paper II,76,सूची-I का मिलान सूची-II से करें। सूची-I 					सूची-II (a) ओई जानलार कछेबोसे 		(i) भग्नहृदय (b) अंधार सखा उजल करी 		(ii) पूजा ओ प्रार्थना (c) उदासिनी बेसे बिदेसिनी 		(iii) परिणय समारोह (d) कोन भिरूके भय देखाबी  		(iv) प्रेम ओ प्रकृति कूट : (a) (b) (c) (d),(iii) (i) (iv) (ii),(ii) (iv) (i) (iii),(i) (ii) (iii) (iv),(iv) (iii) (ii) (i),A,RAB_1f1ea926,Match the List
