subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Archaeology,Question Papers of NET July 2016,Paper II,40,सूची - I के पाषाण मंदिरों को सूची - II के स्थानों से सुमेलित कीजिए : सूची - I                         सूची - II (a) विष्णु मंदिर              (i) भुमरा (b) शिवा मंदिर             (ii) टीगवा (c) पार्वती मंदिर            (iii) अहोल (d) दुर्गा मंदिर               (iv) नचना कुतार कूट : (a) (b) (c) (d),(iii) (i) (ii) (iv),(ii) (i) (iv) (iii),(iii) (iv) (i) (ii),(ii) (iii) (iv) (i),A,ARC_acbacb42,Match the List
Archaeology,Question Papers of NET July 2016,Paper II,41,निम्न वक्तव्यों पर विचार कीजिए : स्थापना (A) : जीवित जीवों के अवशेष या निशान जीवाश्म है । प्रारम्भिक होमिनिन के कंकाल के सुरक्षित बचे रहने की सम्भावना बहुत कम रहती है । कारण (R) : जब तक लोगों को जानबूझ कर नहीं दफनाया गया तब तक उनका संरक्षण संभव नहीं था । उक्त वक्तव्यों के संदर्भ में निम्न में से कौन एक सही है ? कूट :,"(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है ।","(A) और (R) दोनों सही हैं, लेकिन (R), (A) की सही व्याख्या नहीं है ।","(A) सही है, लेकिन (R) गलत है ।","(A) गलत है, लेकिन (R) सही है ।",B,ARC_8500c660,Assertion and Reason
Archaeology,Question Papers of NET July 2016,Paper II,42,"निम्न वक्तव्यों पर विचार कीजिए : स्थापना (A) : भारत में लघुपाषाणिक समुच्चयों की प्राचीनता उच्च पुरापाषाण तक जाती है । कारण (R) : पटने, मेहताखेड़ी और ज्वालापुरम गुफा से लघुपाषाण उपकरणों की निरपेक्ष तिथियाँ मिली हैं जो 25-50 हजार वर्ष पहले की हैं। कूट :","(A) और (R) दोनों सही हैं, लेकिन (R), (A) की गलत व्याख्या है ।","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है ।",(A) और (R) दोनों गलत हैं ।,"(A) गलत है, (R) सही है ।",B,ARC_4a181fe6,Assertion and Reason
Archaeology,Question Papers of NET July 2016,Paper II,43,"निम्नलिखित वक्तव्यों पर विचार कीजिए : स्थापना (A) : ब्रिटेन जैसे क्षेत्रों में प्रारम्भिक पुरापाषाणिक समुदायों ने शीत हिमायन कालों में बार-बार अपने आवासों का परित्याग किया, विगत 500,000 वर्षों का 80% तक अनिर्वसित ही रहा । कारण (R) : विशेषतः 50° N अक्षांश में शीत तापमान और दिवसीय प्रकाश का अवधि सम्भवतः के होमिनिन आबादी को सीमित करने वाले मुख्य तत्व थे । कूट :","(A) और (R) दोनों सही हैं, लेकिन (R), (A) की गलत व्याख्या है ।","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है ।",(A) और (R) दोनों गलत हैं।,"(A) गलत है, (R) सही है ।",B,ARC_e6546a55,Assertion and Reason
Archaeology,Question Papers of NET July 2016,Paper II,44,स्थापना (A) : निम्नलिखित पुरापाषाणिक लोगों के रहने वाले क्षेत्रों को प्रायः मध्यपाषाणिक लोगों ने अपनाया । कारण (R) : वहाँ निम्न से मध्य पुरापाषाणिक तकनीकों में धीमें संक्रमण का साक्ष्य है । कूट :,"(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है ।","(A) सही है, किन्तु (R) गलत है ।","(A) गलत है, किन्तु (R) सही है ।",(A) और (R) दोनों गलत हैं ।,A,ARC_3ef00632,Assertion and Reason
Archaeology,Question Papers of NET July 2016,Paper II,45,निम्नलिखित वक्तव्यों पर विचार कीजिए : स्थापना (A) : अधिकांश हड़प्पन पुरास्थल ऊँचे प्रदेशों में स्थित हैं । कारण (R) : इन प्रदेशों में सामान्यरूप से मीठा भूजल उपलब्ध था । कूट :,"(A) सही है, लेकिन (R) गलत है ।",(A) और (R) दोनों गलत हैं।,(A) और (R) दोनों सही हैं।,"(A) और (R) दोनों सही हैं, लेकिन (R), (A) की गलत व्याख्या है ।",D,ARC_014a87b7,Assertion and Reason
Archaeology,Question Papers of NET July 2016,Paper II,46,निम्नलिखित वक्तव्यों पर विचार कीजिए : कथन (A) : कुषाण नरेश कनिष्क की राजधानी पुरुषपुर में स्थित थी जहाँ एक विशालकाय स्तूप की नींव का उत्खनन किया गया है। कारण (R) : पुरातत्त्व से पता चलता है कि मथुरा का सम्भवतः उसकी दूसरी राजधानी के रूप में उपयोग होता था । कूट :,(A) और (R) दोनों सही हैं और (A) की सही व्याख्या (R) है ।,"(A) और (R) दोनों सही हैं, किन्तु (A) की सही व्याख्या (R) नहीं है ।","(A) सही है, किन्तु (R) गलत है ।","(A) गलत है, किन्तु (R) सही है ।",B,ARC_cc47f5d0,Assertion and Reason
Archaeology,Question Papers of NET July 2016,Paper II,47,"निम्नलिखित वक्तव्यों पर विचार कीजिए : स्थापना (A) : प्रारम्भिक काल में मुद्राओं का निर्माण कैसे होता था, यह किसी भी साहित्य में अभिलिखित नहीं है । कारण (R) : यद्यपि, कौटिल्य ने प्रसंगवश अर्थशास्त्र में नकली मुद्राओं का उल्लेख किया है । कूट :","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है ।","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या नहीं है ।",(A) सही है और (R) गलत है ।,(A) गलत है और (R) सही है ।,B,ARC_926323fc,Assertion and Reason
Archaeology,Question Papers of NET July 2016,Paper II,48,स्थापना (A) : भीतरी प्रस्तर स्तम्भलेख के अध्ययन से जानकारी मिलती है कि अपने दुश्मनों से युद्ध करते हुए स्कंधगुप्त ने तीन रात पृथ्वी पर बिताया था । कारण (R) : साम्राज्यवादी गुप्तों की सम्प्रभुता के लिए पुष्यमित्र एक चुनौती थे और राजवंश की प्रतिष्ठा पुनः स्थापित करने के लिए उसे खौफनाक युद्ध करना पड़ा था । कूट :,(A) और (R) दोनों सही हैं।,(A) और (R) दोनों सही हैं (R) की व्याख्या (A) सही नहीं है ।,(A) सही है (R) गलत है ।,(A) और (R) दोनों गलत हैं।,B,ARC_58fa7fe9,Assertion and Reason
Archaeology,Question Papers of NET July 2016,Paper II,49,निम्नलिखित वक्तव्यों पर विचार कीजिए : स्थापना (A) : शुंग मूर्तिकारों ने बुद्ध की आकृति को बनाने का कोई भी प्रयास नहीं किया । कारण (R) : बावजूद इसके कि उनके प्रतिनिधित्व के विभिन्न प्रतीक विकसित हुई । कूट :,"(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है ।","(A) और (R) दोनों सही हैं, और (R), (A) की सही व्याख्या नहीं है ।",(A) सही है और (R) गलत है ।,(A) गलत है और (R) सही है ।,A,ARC_0498fc5b,Assertion and Reason
Archaeology,Question Papers of NET July 2016,Paper II,50,"स्थापना (A) : गुप्तकालीन स्वर्ण सिक्कों पर तीर, धनुष, तलवार और त्रिशुल जैसे औजार अंकित है । कारण (R) : इससे युद्ध के लिए उनकी तैयारी का संकेत मिलता है । कूट :","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है ।","(A) और (R) दोनों सही हैं और (R), (A) की गलत व्याख्या है ।","(A) सही है, (R) गलत हैं ।","(A) गलत है, (R) सही है ।",B,ARC_1186d132,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,1,नर्मदा पर स्थित नेतनखेड़ी वह स्थल है जहाँ से मानव जीवाश्म के अंश प्राप्त हुये हैं :,बायीं हँसुली,दाहिनी हँसुली,बायीं ऊर्वस्थि और प्रगण्डिका के टुकड़े,नवीं पसली,C,ARC_8e8a9512,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,2,शिवालिक से जीवाश्मों की प्रथम वैज्ञानिक खोज की थी :,डब्ल्यू.एफ. बेकर और एच.एम. डुराण्ड ने,सर प्राबी थॉमस काउटले और राबर्ट स्मिथ ने,एच. फालकानर ने,आर. ल्यडेक्कर ने,B,ARC_d7891ab0,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,3,बिना उभयपक्षीय बाइफेस के प्राचीनतम तिथियुक्त मध्य पुरापाषाणिक साक्ष्य हैं :,हथनोरा से,काल्पी से,ज्वालापुरम से,समनापुर से,C,ARC_9312175d,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,4,भारत में सुपारी प्रयोग का प्राचीनतम साक्ष्य किस स्थल से प्राप्त हुआ है ?,हल्लूर,लिंग्सुगुर,कुपगल,वटगल,D,ARC_019f8801,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,5,येल-कैम्ब्रिज अभियान द्वारा सोहन संस्कृति प्रकाश में आयी जिसका नामकरण सोहन नदी के आधार पर हुआ जो एक सहायक नदी है :,सिन्धु की,गंगा की,घग्घर की,नर्मदा की,A,ARC_10c21f3b,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,6,मध्य पाषाण संस्कृति से सम्बन्धित निम्नलिखित में कौन-सा कथन सही नहीं है ?,सर्वप्रथम एच.एम. वेस्ट्रॉप द्वारा 'मेसोलिथिक' शब्द का प्रयोग किया गया।,यह आखेट - संग्रह और खाद्य उत्पादन दोनों के बीच का संक्रमण काल था।,इस संस्कृति के लाक्षणिक उपकरणों को घर्षित और चमकीला करने की तकनीक से बनाया गया था।,"पशु आखेट, संग्रहण और मत्स्य आखेट इस संस्कृति के जीवन निर्वाह के साधन थे।",C,ARC_0e2c373d,Identify the Incorrect Statement
Archaeology,Question Papers of NET July 2018,Paper II,7,भारत में पुरातत्व के एक प्रमुख प्रणेता राबर्ट ब्रुस फुट ने किसके साथ सेवा की थी ?,भारतीय भूगर्भ सर्वेक्षण,भारतीय पुरातत्व सर्वेक्षण,भारतीय नृविज्ञान सर्वेक्षण,भारतीय प्राणिविज्ञान सर्वेक्षण,A,ARC_0db82ed5,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,8,किस भूतात्विक काल में मध्य पुरापाषाण संस्कृति का विकास हुआ ?,निम्न प्रातिनूतन काल,मध्य प्रातिनूतन काल,उच्च प्रातिनूतन काल,अतिनूतन काल,C,ARC_c96c392e,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,9,निम्नलिखित पात्र परम्पराओं में से किसका सम्बन्ध अरिकामेडु के पुरास्थल से है ?,कृष्ण-लोहित मृदभाण्ड परम्परा,चित्रित धूसर मृदभाण्ड परम्परा,उत्तरी काली चमकीली पात्र-परम्परा,चक्रांकित मृदभाण्ड परम्परा,D,ARC_97980bbf,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,11,निम्नलिखित पुरास्थलों में से हड़प्पाई श्मशान के साक्ष्य कहाँ से मिले हैं ?,राखीगढ़ी,सनौली,फरमाना,तरखानवाला डेरा,A,ARC_307bc27a,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,12,निम्नलिखित नवपाषाण कालीन पुरास्थलों में पकी मिट्टी की सर्प मूर्तियाँ कहाँ से प्राप्त हुई हैं ?,चिरांद,बुर्जहोम,मास्की,मरकडोला,D,ARC_d7aeaf5e,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,14,हर्ष के ताम्र-पत्रों से उसके किस धर्म के अनुयायी होने की सूचना मिलती है ?,बौद्ध धर्म,जैन धर्म,शैव धर्म,वैष्णव धर्म,D,ARC_10ac4035,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,15,कलिंग के महाविजय प्रासाद के निर्माण में कितनी राशि का व्यय हुआ था ?,10 लाख,28 लाख,38 लाख,56 लाख,A,ARC_9fc97f8b,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,16,निम्न में से किस स्तूप पर आसीन बुद्ध मूर्ति बनी हुई है ?,अजन्ता गुहा संख्या 26,अमरावती,नागार्जुनीकोण्ड,साँची स्तूप संख्या 2,D,ARC_9b8591cf,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,17,गांगेयदेव कलचुरि के स्वर्ण सिक्कों पर निम्न में से कौन विशिष्ट चिह्न मिलता है ?,बैल,हाथी,लक्ष्मी,विष्णु,C,ARC_2d7ad579,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,18,निम्नलिखित राजाओं में से किसने अपने सिक्कों के पृष्ठभाग पर गणेश की आकृति उत्कीर्ण करवायी थी ?,कुजुल कदफिसस,वासुदेव,हुविष्क,कनिष्क तृतीय,C,ARC_1e861d63,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,19,निम्नलिखित राजाओं में से किसने सिक्के जारी किये जिसमें कलीमा का अनुवाद संस्कृत भाषा में दिया गया ?,अबु मंसुर शबुक्तगिन,गजनी का महमूद,मुहम्मद गोरी,अलाउद्दीन खिलजी,B,ARC_503bd215,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,20,ब्राह्मी लिपि का सबसे पुराना नमूना निम्नांकित राजाओं में से किसके सिक्के पर मिलता है जो लिपि के इतिहास के लिए काफी उपयोगी है ?,धनपाल का सिक्का,महिपाल का सिक्का,विग्रहपाल का सिक्का,आनन्दपाल का सिक्का,A,ARC_769f5647,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,21,चतुर्थक काल सम्मिलित रूप से बनता है : (a) हड्डी के (b) पत्थर के (c) काँच के (d) लोहा के,(a) और (b),(b) और (C),(c) और (d),(a) और (d),B,ARC_244d6ecb,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,22,140000 और 120000 वर्ष के बीच तिथिवाले परवर्ती अश्यूलियन स्थल हैं : (a) होकरा (b) रोजडी (c) पटपरा (d) बम्बुरी कूट :,(a) और (b),(b) और (c),(c) और (d),(a) और (d),C,ARC_416e34f7,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,23,मानव समाधियों से सम्बद्ध नवपाषाणिक पुरास्थल हैं : (a) गोरमती-नि-खान धनसुरा (b) गण्डलूर (c) आइज (d) बैजापल्ले कूट :,"(a), (b) और (C)","(b), (c) और (d)","(a), (c) और (d)","(a), (b) और (d)",B,ARC_2ee84ced,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,24,अण्डमान द्वीप में चाउलदरी मिडेन से उपकरणों के साक्ष्य प्राप्त हुये हैं : (a) हड्डी के (b) पत्थर के (c) काँच के (d) लोहा के कूट :,"(a), (b) और (d)","(b), (c) और (d)","(a), (b) और (c)","(a), (c) और (d)",C,ARC_fffa2cb0,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,25,"नवपाषाण, पुरापाषाण और मध्यपाषाण से अलग था क्योंकि : (a) इस समय संयुक्त उपकरण बनाने में लघुश्मकों का प्रयोग हुआ। (b) यह वनस्पतियों और पशुओं के पालन पर आधारित था। (c) इस समय स्थैर जीवन प्रारम्भ हुआ। (d) यह काल जंगली वनस्पतियों के गहन संग्रहण और मत्स्य पर निर्भर था। कूट :",(a) और (b),(b) और (C),(c) और (d),(a) और (d),B,ARC_13597b1d,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,26,निम्नलिखित किन स्थलों पर आभूषण निर्माण में शुतुरमुर्ग के अण्डों के छिलकों का प्रयोग किया गया था ? (a) मुच्चतल चिंतामनु गवि (b) खपरखेड़ा (c) भीमबैठका (d) पटने कूट :,"(a), (b) और (C)",(a) और (d),"(b), (c) और (d)","(a), (b) और (d)",C,ARC_5e4fa938,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,27,किन स्थलों के चित्रण में हल से जुताई करते हुए कृषकों का चित्र दिखता है ? (a) कुपगल (b) भीमबैठका (c) चतुर्भुजनाथ नाला (d) लखाजोर कूट :,(a) और (b),(b) और (c),(c) और (d),(a) और (d),C,ARC_6b9b5e85,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,28,उत्खनन के अन्तर्गत स्तरों को पहचानने के लिए निम्नलिखित किन संकेतकों का सहारा लिया जाता है ? (a) रंग (b) मोटाई (c) गठन (d) पुरावशेष कूट :,(a) और (b),(b) और (c),(c) और (d),"(a), (c) और (d)",D,ARC_ab156faa,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,29,निम्नलिखित में से ताम्र-संग्रह उपकरण कौन नहीं हैं ? (a) मत्स्य भाला (b) बाणाग्र (c) मानवाकृति (d) त्रिशूल कूट :,(a) और (c),(b) और (d),(b) और (c),(a) और (d),C,ARC_d0cbae68,Identify the Incorrect Statement
Archaeology,Question Papers of NET July 2018,Paper II,30,निम्नलिखित हड़प्पाई पुरास्थलों में से ताम्बे की बनी मुहरें कहाँ से प्राप्त हुई हैं ? (a) मीताथल (b) लोथल (c) आलमगीरपुर (d) देशलपुर कूट :,(a) और (c),(b) और (d),(a) और (b),(c) और (d),C,ARC_30eff962,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,31,निम्नलिखित में से किन नवपाषाणकालीन पुरास्थलों को राख के टीलों के लिए जाना जाता है ? (a) उतनूर (b) कुपगल (c) गुफकराल (d) कुचाई कूट :,(a) और (b),(b) और (c),(c) और (d),(a) और (d),A,ARC_3bffc030,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,32,निम्नलिखित में से किन पुरास्थलों पर हड़प्पा संस्कृति और धूसर चित्रित मृदभाण्ड संस्कृति के बीच परिव्याप्ति के प्रमाण प्राप्त हुए हैं ? (a) नागर (b) माण्डा (c) नोह (d) चक 86 कूट :,(a) और (b),(b) और (C),(c) और (d),(a) और (d),A,ARC_969ca81e,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,33,निम्नलिखित हड़प्पीय पुरास्थलों में कौन बृहतर क्षेत्र वाले हैं ? (a) कालीबंगा (b) राखीगढ़ी (c) गनवेरीवाला (d) करणपुरा कूट :,(a) और (b),(b) और (C),(c) और (d),(a) और (d),B,ARC_7d05851e,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,34,निम्नलिखित हड़प्पाई पुरास्थलों में से पंजाब (भारत) में कौन-से स्थित हैं ? (a) महोराना (b) रोहीड़ा (c) कुनाल (d) करणपुरा कूट :,(a) और (b),(b) और (c),(c) और (d),(a) और (d),A,ARC_d58c4c2b,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,35,कुषाण नरेश हुविष्क के सिक्कों पर हिन्दू देवता कार्तिकेय का किन अलग नामों से प्रतिनिधित्व हुआ है ? (a) स्कन्द (b) कुमार (c) विशाख (d) महासेन कूट :,केवल (a) और (b),केवल (b) और (C),"केवल (a), (b) और (C)","(a), (b), (c) और (d)",D,ARC_06902634,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,36,रोमन मूल के रुलेटेड वेयर के ठीकरे किन स्थलों से मिले हैं ? (a) अरिकामेडू (b) नावदाटोली (c) रंगपुर (d) तामलुक कूट :,केवल (a),(a) और (d),"(a), (b) और (C)","(b), (c) और (d)",B,ARC_8b76fa5a,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,37,चेदि वंशीय शासक खारवेल द्वारा उदयगिरि-खण्डगिरि की पहाड़ियों पर जैन भिक्षुओं के निवास के लिए निम्न किन गुफाओं का निर्माण किया गया ? (a) अनन्तगुम्फा (b) गणेशगुम्फा (c) हाथीगुम्फा (d) रानीगुम्फा कूट :,केवल (c) और (d),"केवल (a), (b) और (c)","केवल (b), (c) और (d)","(a), (b), (c) और (d)",D,ARC_f2159f72,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,38,निम्न में से कौन गैरिक मृदभाण्ड संस्कृति के स्थल हैं ? (a) आहाड़ (b) जोधपुरा (c) साइपाइ (d) राजपुर-परसू कूट :,(a) और (b),(a) और (c),"(a), (b) और (C)","(b), (c) और (d)",D,ARC_df730d2f,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,39,निम्नांकित पश्चिमी चालुक्य राजाओं में से किसने स्वर्ण आहत सिक्के चलाये ? (a) त्रिभुवनमल्ल (b) सोमेश्वर द्वितीय (c) जयसिंह द्वितीय (d) सोमेश्वर प्रथम कूट :,(a) और (b),(a) और (d),(b) और (d),(c) और (d),D,ARC_68e11320,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,40,निम्नांकित कुषाण राजाओं में से किनके सिक्कों पर शिव और बुद्ध की आकृतियां उत्कीर्ण की गयीं ? (a) वीम कदफिसस (b) वासुदेव (c) कनिष्क (d) हुविष्क कूट :,(a) और (b),(c) और (d),(b) और (d),(a) और (d),B,ARC_bf990e38,Normal MCQ
Archaeology,Question Papers of NET July 2018,Paper II,41,निम्न कथनों पर विचार कीजिए : स्थापना (A) : जिन प्रागितिहासकारों ने ब्रूस फूट के बाद भारतीय प्रागितिहास में गुणवत्तापूर्ण परिवर्तन किया उनमें एच.डी. सांकलिया थे। कारण (R) : यदि फूट ने आधार तैयार किया तो सांकलिया में उस पर संरचना का निर्माण किया। कूट :,"(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।","(A) और (R) दोनों सही है और (R), (A) की सही व्याख्या नहीं है।",(A) सही है और (R) गलत है।,(A) और (R) दोनों गलत हैं।,A,ARC_dc15ad7d,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,42,निम्न कथनों पर विचार कीजिए : स्थापना (A) : प्रायद्वीपीय भारत में उच्च पुरापाषाण काल अत्यधिक शीत और शुष्क चरण से सम्बन्धित है। कारण (R) : इस काल में शुष्क जलवायु का अभ्यस्त पक्षी शुतुरमुर्ग भारत में बड़े क्षेत्र में उपलब्ध था। कूट :,"(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।","(A) और (R) दोनों सही है और (R), (A) की सही व्याख्या नहीं है।",(A) सही है लेकिन (R) गलत है।,(A) गलत है और (R) सही हैं।,A,ARC_b1927c33,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,43,निम्न कथनों पर विचार कीजिए : स्थापना (A) : भारतीय मध्यपाषाण संस्कृति की एक रोचक विशेषता इसकी दीर्घ जीविता है। कारण (R) : जब धातु का प्रचलन हो गया तब भी यह जीवित रही। कूट :,"(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या नहीं है।",(A) सही है और (R) गलत है।,(A) गलत है और (R) सही है।,B,ARC_ec18c519,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,44,निम्नलिखित वक्तव्यों पर विचार कीजिए : स्थापना (A) : निरपेक्ष तिथिकरण पुरातत्त्व का एक सशक्त औजार है और इसकी मदद से यह विज्ञान के रूप में आकार लेता है। कारण (R) : ट्रैप्ड चार्ज डेटिंग निरपेक्ष तिथिकरण की तकनीक है। कूट :,"(A) और (R) दोनों सही है और (R), (A) की सही व्याख्या है।",(A) और (R) दोनों सही नहीं है।,"(A) और (R) दोनों सही हैं, लेकिन (R), (A) की सही व्याख्या नहीं है।",(A) सही है और (R) सही नहीं है।,C,ARC_9020c388,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,45,निम्नलिखित वक्तव्यों पर विचार कीजिए : स्थापना (A) : बुर्जहोम के नवपाषाण चरण से गर्त-आवासों और उनकी परिधि के चारों तरफ से स्तम्भ गर्तों की प्राप्ति हुई है। कारण (R) : यह शंक्वाकार छतों वाली संरचना का संकेत करता है। कूट :,"(A) और (R) दोनों सही हैं, किन्तु (R), (A) की सही व्याख्या नहीं है।","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।",(A) और (R) दोनों सही नहीं है।,"(A) सही है, लेकिन (R) सही नहीं है।",B,ARC_9220c13f,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,46,निम्नलिखित वक्तव्यों पर विचार कीजिए : स्थापना (A) : वनस्पतियों और पशुओं का पालन मनुष्य द्वारा प्रकृति के व्यतिकरण को चिह्नित करता है। कारण (R) : यह मनुष्य तथा वनस्पतियों और पशुओं के बीच के सम्बन्धों के एक नए चरण को चिह्नित करता है। कूट :,(A) और (R) दोनों सही नहीं है।,"(A) सही है, किन्तु (R) गलत है।","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।","(A) और (R) दोनों सही हैं, किन्तु (R), (A) की सही व्याख्या नहीं है।",C,ARC_be00674a,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,47,निम्नलिखित वक्तव्यों पर विचार कीजिए : स्थापना (A) : प्रारंभिक मानव के दाँतों की संरचना उसके जीवन निर्वाह और भोजन प्रणाली से जुड़ा है। कारण (R) : स्कैनिंग इलेक्ट्रॉन माइक्रोस्कोपिक (SEM) द्वारा दन्तवल्क (दाँत की ऊपरी परत) के विश्लेषण की मदद से भोजन के प्रकारों की पहचान की जा सकती है। कूट :,"(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।",(A) और (R) दोनों सही नहीं हैं।,"(A) और (R) दोनों सही हैं, लेकिन (R), (A) की सही व्याख्या नहीं है।",(A) सही है और (R) सही नहीं है।,A,ARC_eb3c3b0b,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,48,निम्न वक्तव्यों पर विचार कीजिए : स्थापना (A) : मालवा संस्कृति के लगभग सभी पुरास्थल नदियों के किनारों पर स्थित हैं। कारण (R) : इस संस्कृति के पुरास्थल एक रेखांकीय प्रारूप प्रस्तुत करते हैं। कूट :,"(A) व (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।","(A) व (R) दोनों सही हैं लेकिन (R), (A) की सही व्याख्या नहीं है।",(A) व (R) दोनों सही हैं।,(A) व (R) दोनों गलत हैं।,A,ARC_8cda5f10,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,49,निम्न वक्तव्यों पर विचार कीजिए : स्थापना (A) : पी.जी.डब्ल्यू. काल में लोगों ने सामान्य तौर पर मकान बनाने के लिए पकी ईंटों का प्रयोग किया है। कारण (R) : ईंटों को पकाने की तकनीक की जानकारी लोगों को थी और इसका बड़े पैमाने पर प्रयोग किया गया। कूट :,"(A) व (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।","(A) व (R) दोनों सही हैं लेकिन (R), (A) की सही व्याख्या नहीं है।",(A) व (R) दोनों सही हैं।,(A) व (R) दोनों गलत हैं।,D,ARC_dadea0d0,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,50,निम्न वक्तव्यों पर विचार कीजिए : स्थापना (A) : अनेक उत्खनित पुरास्थलों पर हड़प्पा व पी.जी.डब्ल्यू. सांस्कृतिक जमावों में परस्पर परिव्याप्त है। कारण (R) : दोनों ही संस्कृतियों के लोग एक साथ रहते थे। कूट :,(A) व (R) दोनों सही हैं।,(A) व (R) दोनों गलत हैं।,(A) सही है लेकिन (R) गलत है,(A) गलत है लेकिन (R) सही है।,B,ARC_4829afe7,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,51,निम्न वक्तव्यों पर विचार कीजिए : स्थापना (A) : ग्रामीण व शहरी क्षेत्रों में लगभग सभी पुरास्थलों पर द्वितीय नगरीकरण के दौरान वलयकूपों का प्रयोग लोगों ने किया। कारण (R) : इस दौर में जन सुविधाओं का विस्तार बड़े पैमाने पर हुआ। कूट :,"(A) व (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।","(A) व (R) दोनों सही हैं लेकिन (R), (A) की सही व्याख्या नहीं है।",(A) सही है लेकिन (R) गलत है।,(A) व (R) दोनों गलत हैं।,D,ARC_e3c1270c,Assertion and Reason
Archaeology,Question Papers of NET July 2018,Paper II,52,निम्न वक्तव्यों पर विचार कीजिए : स्थापना (A) : कुषाण काल में मकान बनाने के लिए पकी ईंटों का प्रयोग बड़े पैमाने पर किया गया। कारण (R) : जलवायु सम्बन्धी परिस्थितियाँ बहुत नम थीं। कूट :,"(A) व (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।","(A) व (R) दोनों सही हैं लेकिन (R), (A) की सही व्याख्या नहीं है।",(A) सही है लेकिन (R) गलत है।,(A) गलत है लेकिन (R) सही है।,C,ARC_ccb4f940,Assertion and Reason
