subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Indian Culture,Question Papers of NET July 2016,Paper II,40,"""अंधकार का वास्तविक उपाय प्रकाश का आलोक है, हिन्दुओं की त्रुटि इसलिए है क्योंकि वे अशिक्षित है ।"" ग्रेट ब्रिटेन को यदि भारत का पुनरुद्धार करना है तो ईसाई धर्म, अंग्रेजी भाषा और साहित्य को लागू करना चाहिए ।",चार्ल्स ग्रांट,लॉर्ड मैकाले,विलियम बेंटिंग,लॉर्ड कर्जन,A,IND_6061bcdd,Normal MCQ
Indian Culture,Question Papers of NET July 2016,Paper II,41,"निम्नलिखित में से किसके उपदेशों ने हिन्दू कॉलेज के विद्यार्थियों को, जिन्होंने 'यंग बंगाल' का गठन किया था, जीवन के प्रत्येक क्षेत्र में मुक्त पूछताछ करने की समझौताहीन चेतना को आत्मसात करने के लिए प्रेरित किया था ?",विलियम जोन्स,हेनरी लुइस विवियन देरोजियो,चार्ल्स विल्किन्स,थॉमस बी. मेकाले,A,IND_46bec625,Normal MCQ
Indian Culture,Question Papers of NET July 2016,Paper II,42,भारत के संदर्भ में उपयोगितावादी दर्शन के संबंध में निम्नलिखित कथनों में से कौन सा सही नहीं है ?,एडवार्ड स्ट्रैची और जे. फिट्ज्जेम्स स्टीफेन भारत में उपयोगितावाद के मुख्य प्रवक्ता थे और इसके कवि रुडयार्ड किपलिंग थे।,"उपयोगितावादी प्रत्यक्ष शासन, निष्पक्ष कानून और सत्ता पर आधारित साम्राज्य में विश्वास करते थे ।",यह प्रभुत्व और स्वतंत्रता का क्षेत्र था जिसमें उपयोगितावादी रचना की गई ।,उपयोगितावादी सहिष्णुता और भारतीय नागरिकों के प्रति सम्मान में विश्वास करते थे ।,A,IND_6b70a086,Identify the Incorrect Statement
Indian Culture,Question Papers of NET July 2016,Paper II,43,सूची - I को सूची - II के साथ सुमेलित करें और नीचे दिए गए कूटों में से सही उत्तर का चयन करें । सूची - I (सम्पादक)			सूची - II (समाचारपत्र जिसकी उन्होंने स्थापना की) (a) गोविन्द विट्ठल उर्फ भाऊ महाजन 	(i) इंडियन रिव्यू (b) दादाभाई नौरोजी 			(ii) प्रभाकर (c) गिरीशचन्द्र घोष			(iii) रास्त-गोफ्तार (d) जी.ए. नटेसन 			(iv) हिन्दू पैट्रिअट (a) 	(b)	(c) 	(d),(ii)	(iii) 	(i) 	(iv),(iv) 	(i) 	(iii) 	(ii),(iii) 	(iv) 	(ii) 	(i),(ii) 	(iii) 	(iv) 	(i),D,IND_e4952b32,Match the List
Indian Culture,Question Papers of NET July 2016,Paper II,44,"निम्नलिखित उर्दू कवियों में से किसे ""कविता के भगवान"" के रूप में जाना जाता है ?",मीर तक़ी मीर,मीर हसन,ख्वाजा मीर दर्द,नज़ीर अकबराबादी,C,IND_1dcc60df,Normal MCQ
Indian Culture,Question Papers of NET July 2016,Paper II,45,नीचे दिए गए दो कथनों में से एक को अभिकथन (A) और दूसरे को तर्क (R) की संज्ञा दी गई है । दोनों कथनों पर विचार करते हुए नीचे दिए गए कूटों में से सही उत्तर का चयन कीजिए : अभिकथन (A) : लॉर्ड मिंटो ने कलकत्ता मदरसा और बनारस संस्कृत महाविद्यालय में सुधार का प्रयास किया । उसने दो और संस्कृत महाविद्यालयों और कुछ नए मदरसों को प्रारंभ करने का भी प्रयास किया । तर्क (R) : उसका उद्देश्य हिन्दुओं और मुस्लिम संस्कृति के उच्च मानदंडों को संरक्षित रखना था । कूट :,"दोनों (A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है ।","दोनों (A) और (R) दोनों सही हैं लेकिन (R), (A) की सही व्याख्या नहीं है ।",(A) सही है और (R) गलत है ।,(A) गलत है और (R) सही है ।,A,IND_216cb287,Assertion and Reason
Indian Culture,Question Papers of NET July 2016,Paper II,46,"""सामाजिक-विमुक्ति और व्यक्तिगत शुद्धता के बिना राजनीतिक विमुक्ति प्राप्त होना असंभव है ।"" निम्नलिखित में से यह किसका कथन है ?",शिवनाथ शास्त्री,आनंद मोहन बोस,राजनारायण बोस,नबगोपाल मित्रा,C,IND_841e2846,Normal MCQ
Indian Culture,Question Papers of NET July 2016,Paper II,47,निम्नलिखित में से किस वास्तुकार ने गौथिक शैली में मुंबई विश्वविद्यालय के राजाबाई टॉवर पुस्तकालय (1878) का डिजायन तैयार किया था ?,स्विंटन जैकब,चार्ल्स वैट,एच.एच. बेलार्डी,जॉर्ज गिलबर्ट स्कॉट,B,IND_49db8073,Normal MCQ
Indian Culture,Question Papers of NET July 2016,Paper II,48,"""राष्ट्रवाद क्या है ?"" ""राष्ट्रवाद मात्र एक राजनीतिक कार्यक्रम नहीं है । राष्ट्रवाद ईश्वरप्रदत एक धर्म है । राष्ट्रवाद एक पंथ है जिसमें आपको रहना होगा । ...... राष्ट्रवाद अमर है, यह मर नहीं सकता ।"" निम्नलिखित में से किसने ये विचार व्यक्त किए थे ?",गोपाल कृष्ण गोखले,बाल गंगाधर तिलक,अरबिन्दो घोष,महात्मा गांधी,D,IND_bd08e6c6,Normal MCQ
Indian Culture,Question Papers of NET July 2016,Paper II,49,सूची - I को सूची - II के साथ सुमेलित कीजिए और नीचे दिए गए कूटों में से सही उत्तर का चयन कीजिए । सूची - I (लेखक)		सूची - II (पुस्तकें) (a) जूडिथ ब्राउन 	(i) गांधीज पॉलिटीकल फिलॉस्फी (b) रामचंद्र गुहा 		(ii) एस्सेज ऑन कोलोनाइजेशन (c) बिपिन चंद्र 		(iii) इंडिया ऑफ्टर गांधी (d) भीकू पारेख 		(iv) गांधीज राइज ट पॉवर : इंडियन पॉलिटिक्स 1915-1922 (a) 	(b) 	(c) 	(d),(ii) 	(i) 	(iv) 	(iii),(iii) 	(iv) 	(i) 	(ii),(i)	(ii) 	(iii) 	(iv),(iv) 	(iii)	(ii) 	(i),B,IND_537d8538,Match the List
Indian Culture,Question Papers of NET July 2018,Paper II,1,इस उपमहाद्वीप में मानवसम के जीवाश्म का प्रथम साक्ष्य कहाँ से प्राप्त है?,शिवालिक पर्वत,नर्मदा घाटी,बेलन घाटी,कृष्णा घाटी,B,IND_732e861d,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,2,किस निम्नलिखित मध्य प्रस्तरकालीन स्थल से झोपड़ियों का विस्तृत साक्ष्य प्राप्त हुआ है ?,आदमगढ़,बागोर,चोपनी मांडो,लोटेश्वर,C,IND_f3f4c44b,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,3,निम्नलिखित में से किस फसल की कृषि का साक्ष्य किसी भी सैन्धव स्थल से नहीं मिला?,धान,यव,गेहूँ,गन्ना,D,IND_e6f7b5c4,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,4,"नीचे दो वक्तव्य दिए गए हैं, एक को कथन (A) और दूसरे को कारण (R) कहा गया है : कथन (A) : हड़प्पीय स्थलों से विभिन्न प्रकार की शवाधान पद्धतियाँ मिलती हैं। कारण (R) : लोथल के उत्खननों से पुरुष एवं स्त्री का एक युग्म शवाधान प्रकाश में आया है। उपर्युक्त दो वक्तव्यों के संदर्भ में निम्नलिखित में से कौन सा एक सही है ?",(A) और (R) दोनों सही हैं तथा (A) की सही व्याख्या (R) है।,"(A) और (R) दोनों सही हैं, किन्तु (A) की सही व्याख्या (R) नहीं है।","(A) सही है, किन्तु (R) गलत है।","(A) गलत है, किन्तु (R) सही है।",A,IND_871ebfde,Assertion and Reason
Indian Culture,Question Papers of NET July 2018,Paper II,5,निम्नलिखित में से किन हड़प्पीय स्थलों से मातृ-देवी की लोकप्रियता का प्रबल प्रमाण मिला है ? (a) हड़प्पा (b) कालीबंगा (c) मोहेनज़ोदड़ो (d) रोपड़ नीचे दिए गए कूट से सही उत्तर का चयन कीजिए :,(a) एवं (b),(b) एवं (c),(c) एवं (d),(a) एवं (c),D,IND_c04093de,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,6,एक ऐसा शैलचित्र दृश्य जिसमें धनुष-बाण लिए हुए मनुष्यों ने रथ का प्रतिरोध कर रखा है कहाँ पाया गया है ?,संघाओ गुफा,भीम बैठका,मोरहाना पहाड़,गुडियम गुफा,C,IND_1364e652,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,7,निम्नलिखित में से कौन ऋग्वेद का सबसे छोटा मंडल है?,मंडल I,मंडल II,मंडल IX,मंडल X,B,IND_ad538131,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,8,निम्नलिखित में से किस ग्रंथ में शुनःशेप की कथा दी गयी है जिसमें उसके पिता अजिगर्त ने उसे हरिश्चन्द्र को बेच दिया ?,शतपथ ब्राह्मण,ऐतरेय ब्राह्मण,छान्दोग्य उपनिषद्,श्वेताश्वतर उपनिषद्,B,IND_d902956f,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,9,निम्नलिखित में से किस उपनिषद् ने यज्ञों का अदृढ़ नाव के रूप में वर्णन किया है ?,बृहदारण्यक उपनिषद्,छान्दोग्य उपनिषद्,मुंडक उपनिषद्,तैत्तिरीय उपनिषद्,C,IND_5df8ee84,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,10,निम्नलिखित में से किस धर्मसूत्र ने न्याय प्रशासन में साक्ष्य के रूप में लिखित दस्तावेज को स्वीकार किया है ?,आपस्तम्ब,बौधायन,गौतम,वसिष्ठ,D,IND_ae05d7ff,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,11,सूची - I को सूची - II से सुमेलित कीजिए तथा सूचियों के नीचे दिए गए कूट से सही उत्तर का चयन कीजिए : सूची - I 			सूची - II (लांछन) 		(तीर्थंकर) (a) आदिनाथ 		(i) श्रीवत्स (b) शीतलनाथ 		(ii) मकर (c) शान्तिनाथ 		(iii) गज (d) सुविधिनाथ 		(iv) हरिण कूट : (a)    (b)     (c)     (d),(ii)     (i)      (iii)     (iv),(iii)    (i)      (iv)     (ii),(iv)   (iii)      (i)      (ii),(ii)    (iii)     (iv)      (i),B,IND_12083a3d,Match the List
Indian Culture,Question Papers of NET July 2018,Paper II,12,गौतम बुद्ध ने अपना अन्तिम वर्षावास कहाँ बिताया ?,राजगृह,वैशाली,श्रावस्ती,पावा,B,IND_93099433,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,13,निम्नलिखित में से किन्होंने गौतम बुद्ध की चिता से उपलब्ध राख पर स्तूप बनवाया ?,बुलि,कोलिय,मोरिय,भग्ग,C,IND_007424fa,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,14,आजीविका सम्प्रदाय के विषय में निम्नलिखित में से कौन सा कथन सही नहीं है?,संघ रूप में गठन,कठोर तपस्या का आचरण,मांस खाने की अनुमति नहीं,पूर्णतः नग्न रहने का आचरण,C,IND_40ac78cd,Identify the Incorrect Statement
Indian Culture,Question Papers of NET July 2018,Paper II,15,सांची तोरण उकेरियों के निम्नलिखित में से क्या विषय हैं ? (a) जातकों के दृश्य (b) गौतम बुद्ध के जीवन के दृश्य (c) बौद्ध धर्म के पश्चातवर्ती इतिहास की घटनायें (d) मानुषी बुद्धों से सम्बन्धित दृश्य नीचे दिए गए कूट से सही उत्तर चुनिए :,केवल (a),(a) एवं (b),(b) एवं (d),"(a), (b), (c) एवं (d)",D,IND_420f5b63,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,16,"चक्रवर्तीन् (सार्वभौम राजा) जो राजत्व के बौद्ध आदर्श का प्रतीक है, प्रतिमा रूप में सर्वप्रथम कहाँ प्रदर्शित किया गया है?",अमरावती,गंधार,जग्गय्यापेट,सांची,C,IND_effbae44,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,17,संगम युग का कौन सा निम्नलिखित नगर अपने मोती और मलमल के लिए प्रसिद्ध था ?,अरिकमेडु,पुहार,उरैयूर,मुजिरिस,C,IND_e006fbc2,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,18,मदुरैकांची की रचना किसने की ?,आवूर मूलांगिलार,नत्तत्तनार,कल्लाडनार,मांगुडिमरुदनार,D,IND_1fa70422,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,19,निम्नलिखित में से किस बौद्ध ग्रंथ में राजगृह में निवास करने वाले 36 प्रकार के शिल्पियों की सूची उल्लिखित है ?,दिव्यावदान,महावस्तु,मिलिन्दपञ्हो,अवदान शतक,B,IND_8e5bf7a5,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,20,पेरिप्लस के अनुसार निम्नलिखित कौन से बन्दरगाह दक्षिण भारत के पश्चिमी तट पर स्थित थे? (a) मुजीरिस (b) नौरा (c) बकारे (d) नेलसिन्द नीचे दिए गए कूट से सही उत्तर का चयन कीजिए :,केवल (a),केवल (b) एवं (c),केवल (c) एवं (d),"(a), (b), (c) एवं (d)",D,IND_59f5b70d,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,21,"संगम राज्यों के साथ व्यापार करते हुए, रोम वालों ने कहाँ पर आगस्टस का एक मन्दिर बनवाया था ?",अरिकमेडु,कोरकई,पुहार,ऋंगनोर,C,IND_a4c5e629,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,22,निम्नलिखित में से कौन अश्वमेध यज्ञ करने के लिए ज्ञात हैं ? (a) चालुक्य पुलकेशिन् I (b) कदम्ब मयूर शर्मा (c) वाकाटक प्रवरसेन I (d) विष्णुकुंडिन माधववर्मन् नीचे दिए गये कूट से सही उत्तर का चयन कीजिए :,केवल (c),(b) एवं (C),(a) एवं (b),"(a), (b), (c) एवं (d)",D,IND_5cc63175,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,23,किस चालुक्य राजा के बारे में कहा जाता है कि उसने 625 ई. में फारस के राजा खुसरो II के पास एक शिष्ट मंडल भेजा था और उसके शिष्ट मंडल का आतिथ्य किया था जैसा कि अजन्ता की प्रसिद्ध चित्रकला में प्रदर्शित है ?,विनयादित्य,पुलकेशिन् I,पुलकेशिन् II,विक्रमादित्य I,C,IND_1203fc6e,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,24,"भौगोलिक नाम भारतवर्ष (भारधवस), यद्यपि सीमित अर्थ में ही, सर्वप्रथम किसके अभिलेख में उल्लिखित है ?",अशोक,खारवेल,गौतमीपुत्र सातकर्णी,रुद्रदामन्,B,IND_b83e426f,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,25,निम्नलिखित में से कौन सा पर्वत कुलपर्वतों की पौराणिक सूची में सम्मिलित नहीं है ?,हिमालय,विन्ध्य,महेन्द्र,मलय,A,IND_aecd8583,Identify the Incorrect Statement
Indian Culture,Question Papers of NET July 2018,Paper II,26,निम्नलिखित संस्कारों के सम्पादन का सही क्रम क्या है ?,"अन्नप्राशन, चूड़ाकर्म, पुंसवन, सीमन्तोन्नयन","चूड़ाकर्म, अन्नप्राशन, पुंसवन, सीमन्तोन्नयन","पुंसवन, सीमन्तोन्नयन, अन्नप्राशन, चूड़ाकर्म","सीमन्तोन्नयन, पुंसवन, चूड़ाकर्म, अन्नप्राशन",C,IND_394ae01d,Sequence / Ordering
Indian Culture,Question Papers of NET July 2018,Paper II,27,निम्नलिखित में कौन प्राचीन भारत के राजनीतिक विचारकों द्वारा कल्पित राज्य का एक अंग नहीं था ?,बल (सेना),दुर्ग,रत्निन्,कोष,C,IND_98270a92,Identify the Incorrect Statement
Indian Culture,Question Papers of NET July 2018,Paper II,28,भूमि नापने के लिए निम्नलिखित में से किसका उपयोग होता था ?,आढक,धारक,कर्ष,निवर्तन,D,IND_08996d42,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,29,मनु की व्यवस्था में चोरी के अपराध में उच्चतम दंड किसे दिया जाता था ?,ब्राह्मण,क्षत्रिय,वैश्य,शूद्र,A,IND_7f0d7d5c,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,30,कुशीनगर से प्राप्त हुई गौतम बुद्ध की परिनिर्वाण मूर्ति (20 फीट लम्बी) को मथुरा के किस शिल्पी ने बनाया था ?,चपड,दिन्न,हरिबल,वासुल,B,IND_385e4e59,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,31,"नीचे दो वक्तव्य दिए गए हैं, एक को कथन (A) और दूसरे को कारण (R) कहा गया है : कथन (A) : कुर्किहार से एक कांस्य प्रतिमा मिली थी जिसपर सोने का पानी चढ़ाया गया था। कारण (R) : कुर्किहार बड़ी संख्या में धातुमूर्तियों के निर्माण का केन्द्र था। उपर्युक्त दो वक्तव्यों के संदर्भ में निम्नलिखित में से कौन सा एक सही है ?",(A) और (R) दोनों सही हैं तथा (A) की सही व्याख्या (R) है।,"(A) और (R) दोनों सही हैं, किन्तु (A) की सही व्याख्या (R) नहीं है।","(A) सही है, किन्तु (R) गलत है।","(A) गलत है, किन्तु (R) सही है।",A,IND_7f6682b5,Assertion and Reason
Indian Culture,Question Papers of NET July 2018,Paper II,32,सूची - I को सूची - II से सुमेलित कीजिए तथा सूचियों के नीचे दिए गए कूट से सही उत्तर का चयन कीजिए : सूची - I				सूची - II (पल्लव स्मारक )			 ( उदाहरण ) (a) महेन्द्र वर्ग 			(i) कांचीपुरम का कैलासनाथ मन्दिर (b) नरसिंह वर्ग 			(ii) कांचीपुरम का मुक्तेश्वर मन्दिर (c) राजसिंह वर्ग 			(iii) भैरवकोंड के शैलकृत मन्दिर (d) नन्दिवर्मन् वर्ग 		(iv) मामल्लपुरम के एकाश्म रथ कूट : (a)    (b)    (c)    (d),(iv)     (i)     (ii)    (iii),(iii)     (iv)   (i)     (ii),(ii)      (i)    (iv)    (iii),(i)      (ii)    (iii)    (iv),B,IND_738b56e6,Match the List
Indian Culture,Question Papers of NET July 2018,Paper II,33,नवब्रह्मा वर्ग के चालुक्य मन्दिर कहाँ पाये गये हैं ?,ऐहोल,आलमपुर,बादामी,रूपलसंगम,B,IND_4055e627,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,34,अष्ट परिवार प्रकार के मन्दिर का सबसे अच्छा उदाहरण निम्नलिखित में से कौन है?,"बृहदीश्वर मन्दिर, तंजावुर","तटीय मन्दिर, महाबलिपुरम","कैलासनाथ मन्दिर, एलोरा","विट्टलस्वामी मन्दिर, हम्पी",C,IND_29a17a9b,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,35,कहाँ से प्राप्त एक अभिलेख में संगीत में प्रयुक्त सात मार्गी रागों के विषय में सूचना मिलती है ?,कुडुमियमलै,कांची,बादामी,एलोरा,A,IND_28169631,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,36,"नीचे दो वक्तव्य दिए गए हैं, एक को कथन (A) और दूसरे को कारण (R) कहा गया है : कथन (A) : तंजावुर का बृहदीश्वर मन्दिर कणाश्म (ग्रेनाइट) पत्थर के बड़े बड़े खंड़ों से निर्मित है। कारण (R) : कणाश्म (ग्रेनाइट) पत्थर इस क्षेत्र में बहुलता से मिलता है। उपर्युक्त दो वक्तव्यों को संदर्भ में निम्नलिखित में से कौनसा एक सही है ?",(A) और (R) दोनों सही हैं तथा (A) की सही व्याख्या (R) है।,"(A) और (R) दोनों सही हैं, किन्तु (A) की सही व्याख्या (R) नहीं है।","(A) सही है, किन्तु (R) गलत है।","(A) गलत है, किन्तु (R) सही है।",C,IND_615a89fd,Assertion and Reason
Indian Culture,Question Papers of NET July 2018,Paper II,37,ओडिशा के निम्नलिखित मन्दिरों के निर्माण का कालानुक्रम क्या है ? (a) अनन्तवासुदेव (b) ब्रह्मेश्वर (c) मुक्तेश्वर (d) परशुरामेश्वर नीचे दिए गए कूट से सही उत्तर का चयन कीजिए :,"(a), (b), (c), (d)","(b), (c), (d), (a)","(c), (d), (a), (b)","(d), (c), (b), (a)",D,IND_2226b8df,Sequence / Ordering
Indian Culture,Question Papers of NET July 2018,Paper II,38,खजुराहो के निम्नलिखित मन्दिरों में कौन सान्धार प्रकार के हैं ? (a) चित्रगुप्त (b) लक्ष्मण (c) पार्वती (d) विश्वनाथ नीचे दिए गए कूट से सही उत्तर का चयन कीजिए :,(a) एवं (b),(b) एवं (C),(c) एवं (d),(b) एवं (d),D,IND_fecb71c0,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,39,निम्नलिखित में से किसने अजमेर में सरस्वती मन्दिर के नाम से प्रसिद्ध एक शिक्षा संस्था की स्थापना की थी ?,वाक्पतिराज,दुर्लभराज,विग्रहराज,पृथ्वीराज,C,IND_6e94293e,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,40,निम्नलिखित राजमाताओं को कालानुक्रम में रखिये जिन्होंने अपने अल्पवयस्क उत्तराधिकारी पुत्र की संरक्षिका के रूप में शासन किया ? (a) दिद्दा (b) कर्पूरदेवी (c) मयणल्लदेवी (d) प्रभावतीगुप्ता नीचे दिए गए कूट से सही उत्तर का चयन कीजिए :,"(a), (d), (b), (c)","(d), (a), (c), (b)","(a), (b), (d), (c)","(d), (c), (b), (a)",B,IND_0a3e58e3,Sequence / Ordering
Indian Culture,Question Papers of NET July 2018,Paper II,41,"नीचे दो वक्तव्य दिए गए हैं, एक को कथन (A) और दूसरे को कारण (R) कहा गया है : कथन (A) : कश्मीरी कवि बिल्हण कृत विक्रमांकदेव-चरित चालुक्य इतिहास के लिए एक महत्वपूर्ण स्रोत है। कारण (R) : बिल्हण को इस प्रकार के ग्रंथ की रचना की प्रेरणा कल्हण से मिली थी। उपर्युक्त दो वक्तव्यों के संदर्भ में निम्नलिखित में से कौन सा एक सही है ?",(A) और (R) दोनों सही हैं तथा (A) की सही व्याख्या (R) है।,"(A) और (R) दोनों सही हैं, किन्तु (A) की सही व्याख्या (R) नहीं है।","(A) सही है, किन्तु (R) गलत है।","(A) गलत है, किन्तु (R) सही है।",C,IND_b2ab1338,Assertion and Reason
Indian Culture,Question Papers of NET July 2018,Paper II,42,निम्नलिखित रूपकों को उनकी रचना की दृष्टि से सही कालानुक्रम में प्रस्तुत कीजिए : (a) कर्पूरमंजरी (b) प्रतिमा नाटक (c) रत्नावली (d) उत्तररामचरित नीचे दिए गए कूट से सही उत्तर का चयन कीजिए :,"(a), (b), (c), (d)","(b), (c), (d), (a)","(c), (d), (a), (b)","(d), (a), (b), (c)",B,IND_c7e5f3c6,Sequence / Ordering
Indian Culture,Question Papers of NET July 2018,Paper II,43,निम्नलिखित में से कौन-सा युग्म सही सुमेलित नहीं है ? (प्राचीन स्थान नाम ) 		(आधुनिक स्थल ),महोदय 		-	कन्नौज,सहजाति 		-	भीटा,विजयपुरी 		- 	धरणीकोट,योगिनीपुर 		- 	दिल्ली,C,IND_13a81bbe,Identify the Incorrect Statement
Indian Culture,Question Papers of NET July 2018,Paper II,44,निम्नलिखित युग्मों में कौन-सा सही सुमेलित नहीं है ?,ब्रह्मस्फुट - सिद्धान्त - वेदान्त दर्शन,माधव - निदान - आयुर्विज्ञान,मानसार - वास्तुशास्त्र,पंचसिद्धान्तिका - ज्योतिष,A,IND_54a256d4,Identify the Incorrect Statement
Indian Culture,Question Papers of NET July 2018,Paper II,45,सूची - I को सूची - II से सुमेलित कीजिए तथा सूचियों के नीचे दिए गए कूट से सही उत्तर का चयन कीजिए : सूची - I				सूची - II ( धर्मशास्त्र लेखक)		( ग्रंथ) (a) बल्लालसेन 			(i) चतुर्वर्ग चिन्तामणि (b) हेमाद्रि 			(ii) दानसागर (c) जीमूतवाहन			(iii) दायभाग (d) लक्ष्मीधर 			(iv) कृत्यकल्पतरु कूट : (a)     (b)     (c)     (d),(i)       (ii)     (iv)     (iii),(ii)       (i)     (iii)     (iv),(iii)      (iv)   (ii)      (i),(iv)      (iii)     (i)     (ii),B,IND_a69cd6b5,Match the List
Indian Culture,Question Papers of NET July 2018,Paper II,46,निम्नलिखित ग्रंथों को कालानुक्रम में रखिए : (a) महावीर कृत गणितसार (b) सोमदेव कृत नीतिवाक्यामृत (c) चक्रपाणिदत्त कृत आयुर्वेददीपिका (d) शार्ङ्गदेव कृत संगीतरत्नाकर नीचे दिए गए कूट से सही उत्तर का चयन कीजिए :,"(a), (b), (c), (d)","(b), (c), (d), (a)","(c), (d), (a), (b)","(d), (a), (b), (c)",A,IND_c2d3ce34,Sequence / Ordering
Indian Culture,Question Papers of NET July 2018,Paper II,47,निम्नलिखित में से कौन से कवि महाभारत के अपने तेलुगु अनुवाद के लिए ख्यात हैं ? (a) कम्बन (b) कुट्टन (c) नन्नय (d) तिक्कन नीचे दिए गए कूट से सही उत्तर का चयन कीजिए :,(a) एवं (b),(b) एवं (c),(c) एवं (d),(b) एवं (d),C,IND_4d090c50,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,48,निम्नलिखित में से कौन-सी महिला वीरशैव धर्म की आध्यात्मिक कवयित्री थी ?,अक्का महादेवी,विज्जिका,शीलाभट्टारिका,सुभद्रा,A,IND_6b352a2b,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,49,प्राकृत भाषा एवं खरोष्ठी लिपि में लिखी धम्मपद की पांडुलिपि कहाँ से मिली थी ?,खोतन,काराशहर,नीया,तुरफान,A,IND_60c36444,Normal MCQ
Indian Culture,Question Papers of NET July 2018,Paper II,50,निम्नलिखित में से कौन-सा युग्म सही सुमेलित नहीं है ?,अयूथिआ (अयोध्या) - स्याम,हंसावती - बर्मा,इन्द्रपुर - चम्पा,रामावती - बाली,D,IND_f764746c,Identify the Incorrect Statement
Indian Culture,Question Papers of NET July 2018,Paper II,51,प्रारंभिक शियाओं के विभाजन के बारे में निम्नलिखित में से कौन सा कथन सही नहीं है ?,इस्माइलियों की उत्पत्ति प्रारंभिक शियाओं के बीच मतभेद और विभाजन के कारण हुई।,यह विभाजन विशेषकर पाँचवें इमाम मुहम्मद अल-बाकिर के काल में हुआ था।,"इस काल में फतहिया, शुमैतिया, कातिया, इस्माइलिया और मुबारकिया उभर कर आए।","समय के साथ-साथ इनमें से अधिकांश विलुप्त हो गए, परंतु इस्माइलिया और मुबारकिया लम्बे समय तक अस्तित्व में रहे।",B,IND_0afdc9cd,Identify the Incorrect Statement
Indian Culture,Question Papers of NET July 2018,Paper II,52,"नीचे दो वक्तव्य दिए गए हैं, एक को कथन (A) और दूसरे को कारण (R) की संज्ञा दी गई है : कथन (A) : शाहवली उल्लाह ने सूफीवाद को चार युगों में विभाजित किया है। पहला युग पैगम्बर मुहम्मद से प्रारंभ होकर बगदाद के जुनैद के समय तक रहा। कारण (R) : प्रथम युग के सूफियों ने अपना जीवन प्रार्थना, व्रत और ज़िक्र में समर्पित किया। वे परमानंद की स्थिति में रहते थे जिससे तवज्जुह मिलता था जिसे वे अपने आध्यात्मिक जीवन के लिए आवश्यक मानते थे। उपर्युक्त दो वक्तव्यों के संदर्भ में निम्नलिखित में से कौन सा एक सही है ?","(A) और (R) दोनों सही हैं तथा (R), (A) की सही व्याख्या है।","(A) और (R) दोनों सही हैं, परंतु (R), (A) की सही व्याख्या नहीं है।",(A) सही है परंतु (R) गलत है।,(A) गलत है परंतु (R) सही है।,C,IND_2a73e5d6,Assertion and Reason
Indian Culture,Question Papers of NET July 2018,Paper II,53,"""जिस प्रकार 'सांप अपनी केंचुली का त्याग करता है' उसी प्रकार वह फना में अपने 'अहम' का त्याग करते हैं और इस स्थिति में उन्होंने घोषणा की : खुदा मुझे यश प्रदान करें ! मेरा खुदा कितना महान् है! मेरे प्रति उनकी आज्ञाकारिता उनके प्रति मेरी आज्ञाकारिता से बड़ी है।"" उपर्युक्त कथन में अल-जुनैद निम्नलिखित में से कौन से सूफी संत की बात कर रहे हैं?",इब्न अल-अरबी,शेख अब्दुल हसन खारकानी,अल-बयाजिद,अल-हल्लाज,C,IND_477a215c,Normal MCQ
